subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,AdditCom,translation
R_2w61flKU0TAtmrX,de oven,8,5,6,2.652,0,,
R_2Y4gtCNHITcznSw,de oven,8,4,6,544.808,0,,
R_2qDHMLvHLCvMWMS,de oven,8,5,6,38.587,0,,
R_bg7cQUV93CWU245,de oven,8,5,6,4.336,0,,
R_2OTJk9jZohSfhSm,de oven ,8,4,6,3.277,0,,
R_pGZjTA8wFerMwcV,de oven,8,4,4,4.504,1,Waarop zou je moeten wachten? Wat is de rest van het recept? (Zit er saus op?) Context nodig.,
R_ypTZBjEyvsMpFG9,de oven,8,5,5,6.013,0,,
R_2YkUceTXXRwe7af,de oven,8,4,5,2.291,0,,
R_3D2u0Wq74kM9j2C,de oven,8,5,6,2.598,0,,
R_2Pv6m5XVNiv6pPQ,de oven,8,5,6,12.204,0,,
R_T1l2TIrq1do7Orn,de oven,8,5,6,3.712,0,,
R_9KphKBeCPmqzBCl,de oven,8,5,6,36.144,0,,
R_3qKjZplc0t8Y2IU,de oven,8,5,6,5.333,0,,
R_4GA7uQFTqbGKnlf,de oven,8,5,6,3.167,0,,
R_1hEVfCsYXJCzsVp,de oven,8,3,5,2.065,0,,
R_cHiCbzLrQrYeizP,De pan,8,4,6,6.439,0,,
R_3fQa4YiudlrrSLd,de aardappels,8,2,6,1.267,0,,
R_z0gtYvawsJg834J,de oven,8,5,6,2.459,0,,
R_2SvKoXHDxtivA4o,de oven,8,5,6,11.276,0,,
R_CeG821dsnmsmiZP,de oven,8,5,6,3.684,0,,
R_3MG93Py9LV1lYqI,de oven,8,5,6,1.709,0,,
R_UrtVng9RxUYqodr,de oven,8,5,6,7.968,0,,
R_yjxZCpumE2JuLwR,de oven,8,5,6,2.908,0,,
R_eOEX0Ye1lmhGlyl,de oven,8,5,6,5.086,0,,
R_cCLhtJmTS5XidYl,de oven,8,5,6,8.125,0,,
R_vZ75WKEQFz64rIt,de oven,8,4,6,2.463,0,,
R_1Nzi2lWnM0CO3kn,de oven,8,5,6,4.302,0,,
R_2tu71tqKKoKbfJ0,de oven,8,4,5,8.906,0,,
R_2PdQi8meHWRd7Fb,de oven,8,5,6,4.114,0,,
R_3PaHNs19NCzMVbu,de oven,8,5,6,2.585,0,,
R_CjK7Ok90OSXQ3XH,de oven,8,5,6,2.126,0,,
R_1lgEwIKXFHGT01V,de oven,8,5,6,1.122,0,,
R_2qq1JLwmdrdJM9d,de oven,8,5,6,10.333,0,,
R_ZrTEV9TpypUZEC5,de oven,8,5,6,2.826,0,,
R_3Gq55dSXHC6ANc8,de oven,8,4,6,7.276,0,,
R_3D8b4ozl4q217Ie,de oven,8,4,5,4.972,1,-,
R_qV03fIB34drHELn,de oven,8,5,6,6.176,0,,
R_1mRh44rpwMf0PbH,de oven,8,5,6,1.266,0,,
R_3gNkgaxQ9C21dQW,de oven,8,5,6,3.521,0,,
R_21umvRGJCCZXoit,de oven,8,4,5,5.84,0,,
R_BKctGx9a1Hi7w4h,de cadeaus,9,5,6,2.799,0,,
R_u2ffULg0uVmoetj,de cadeaus,9,5,6,4.606,0,,
R_2vf9l3GOwanVBOH,de cadeaus,9,5,6,6.537,0,,
R_OqjAwL4brYESqul,de cadeaus,9,5,6,3.624,0,,
R_1LG8FwYsk4Xgq61,de cadeautjes,9,5,6,2.781,0,,
R_2wQZuV97sKRkDfp,de cadeautjes,9,2,6,1.724,0,,
R_2dsf9d9zlzEbaRw,de cadeautjes,9,5,6,1.842,0,,
R_3j0ZzVXSe6NB0v0,de cadeautjes,9,5,6,5.462,1,"Ik gebruik zelden verkleinwoorden, dus ik vind dit een vreemde ontwikkeling.",
R_2SqwKT4bUhZVaYX,cadeautjes,9,3,6,6.306,0,,
R_6yuZ6GaDGqciNE1,cadeautjes,9,4,6,10.114,0,,
R_22DGKB9Dz59SJIt,cadeau'tjes,9,5,6,2.188,0,,
R_5iDE07CUBSNZdqF,de cadeaus,9,5,6,66.649,0,,
R_2w61flKU0TAtmrX,de cadeautjes,9,3,4,13.008,0,,
R_2Y4gtCNHITcznSw,cadeaus,9,4,6,4.454,0,,
R_2qDHMLvHLCvMWMS,de cadeautjes,9,5,6,39.511,0,,
R_bg7cQUV93CWU245,cadeautjes,9,4,4,9.31,1,Meervoud met lidwoord?,
R_2OTJk9jZohSfhSm,de cadeautjes ,9,4,6,2.251,0,,
R_pGZjTA8wFerMwcV,de cadeautjes,9,4,6,9.863,1,Het lidwoord is vreemd. (Ik wilde eigenlijk 'cadeaus' zeggen.),
R_ypTZBjEyvsMpFG9,de cadeautjes,9,5,6,5.313,0,,
R_2YkUceTXXRwe7af,veel cadeautjes,9,3,5,3.245,0,,
R_3D2u0Wq74kM9j2C,de cadeautjes,9,5,5,3.612,0,,
R_2Pv6m5XVNiv6pPQ,de kadootjes,9,5,6,5.979,0,,
R_T1l2TIrq1do7Orn,de cadeautjes,9,4,5,5.418,0,,
R_9KphKBeCPmqzBCl,cadeaus,9,3,5,82.728,0,,
R_3qKjZplc0t8Y2IU,de cadeautjes,9,4,6,1.356,0,,
R_4GA7uQFTqbGKnlf,de cadeaus,9,4,5,0.934,0,,
R_1hEVfCsYXJCzsVp,de cadeautjes,9,5,5,8.055,0,,
R_cHiCbzLrQrYeizP,De cadeaus,9,3,6,5.124,1,Ik vind het lidwoord hier heel onnatuurlijk,
R_3fQa4YiudlrrSLd,de dennenaalden,9,1,4,6.777,0,,
R_z0gtYvawsJg834J,de cadeaus,9,5,6,2.448,0,,
R_2SvKoXHDxtivA4o,de cadeautjes,9,4,6,5.959,0,,
R_CeG821dsnmsmiZP,de pakjes,9,4,6,1.541,0,,
R_3MG93Py9LV1lYqI,de cadeaus,9,4,6,2.479,0,,
R_UrtVng9RxUYqodr,de cadeautjes,9,5,6,6.225,1,Hoeft natuurlijk niet een verkleinwoord te zijn.... maar is wel leuker!,
R_yjxZCpumE2JuLwR,de cadeautjes,9,5,6,4.446,0,,
R_eOEX0Ye1lmhGlyl,de cadeaus,9,4,5,6.107,0,,
R_cCLhtJmTS5XidYl,cadeautjes,9,5,6,5.244,0,,
R_vZ75WKEQFz64rIt,de cadeaus,9,4,5,3.714,0,,
R_1Nzi2lWnM0CO3kn,de cadeautjes,9,5,6,8.616,0,,
R_2tu71tqKKoKbfJ0,de cadeautjes,9,4,6,3.509,0,,
R_2PdQi8meHWRd7Fb,de kadootjes,9,3,4,5.975,0,,
R_3PaHNs19NCzMVbu,de cadeautjes,9,5,6,3.516,0,,
R_CjK7Ok90OSXQ3XH,de cadeautjes,9,5,6,4.196,0,,
R_1lgEwIKXFHGT01V,de kadootjes,9,5,6,12.128,0,,
R_2qq1JLwmdrdJM9d,de cadeaus,9,5,6,6.403,0,,
R_ZrTEV9TpypUZEC5,de cadeaus,9,5,6,3723.697,0,,
R_3Gq55dSXHC6ANc8,de cadeautjes,9,3,6,5.712,0,,
R_3D8b4ozl4q217Ie,de cadeautjes,9,4,5,5,0,,
R_qV03fIB34drHELn,cadeautjes,9,5,6,29.692,0,,
R_1mRh44rpwMf0PbH,de cadeautjes,9,5,6,5.535,1,Nope,
R_3gNkgaxQ9C21dQW,de cadeautjes ,9,5,6,2.758,0,,
R_21umvRGJCCZXoit,de cadeautjes,9,4,4,7.583,0,,
R_BKctGx9a1Hi7w4h,het team,10,5,6,1.16,0,,
R_u2ffULg0uVmoetj,het team,10,4,4,3.279,0,,
R_2vf9l3GOwanVBOH,het team,10,3,3,6.212,0,,
R_OqjAwL4brYESqul,een team,10,5,6,9.445,0,,
R_1LG8FwYsk4Xgq61,het beloftenteam,10,5,4,1.98,0,,
R_2wQZuV97sKRkDfp,het team,10,5,4,1.351,1,had hier graag een bijvoeglijk naamwoord willen toevoegen.,
R_2dsf9d9zlzEbaRw,het team,10,4,6,2.911,0,,
R_3j0ZzVXSe6NB0v0,een team,10,5,2,2.652,0,,
R_2SqwKT4bUhZVaYX,zijn team,10,4,5,12.309,0,,
R_6yuZ6GaDGqciNE1,het team,10,4,6,7.327,0,,
R_22DGKB9Dz59SJIt,?,10,1,2,18.156,0,,
R_5iDE07CUBSNZdqF,de recreanten,10,4,5,7.752,0,,
R_2w61flKU0TAtmrX,het team,10,2,4,21.249,0,,
R_2Y4gtCNHITcznSw,zijn team,10,4,5,8.548,0,,
R_2qDHMLvHLCvMWMS,de jeugd,10,4,5,48.059,0,,
R_bg7cQUV93CWU245,de jeugd,10,4,5,18.846,0,,
R_2OTJk9jZohSfhSm,het team,10,2,3,11.879,1,"onnatuurlijkheid kwam vooral door de combinatie van 'team' en 'club', maar ik kon geen andere invulling bedenken ",
R_pGZjTA8wFerMwcV,het team,10,3,4,7.45,0,,
R_ypTZBjEyvsMpFG9,het damesteam,10,4,4,3.133,0,,
R_2YkUceTXXRwe7af,het eerste,10,3,4,2.456,0,,
R_3D2u0Wq74kM9j2C,het team,10,5,3,1.78,0,,
R_2Pv6m5XVNiv6pPQ,zijn team,10,5,6,28.222,0,,
R_T1l2TIrq1do7Orn,GI,10,3,2,11.307,0,,
R_9KphKBeCPmqzBCl,het team,10,4,4,9.13,0,,
R_3qKjZplc0t8Y2IU,het team,10,3,3,2.244,0,,
R_4GA7uQFTqbGKnlf,het team,10,4,6,1.228,0,,
R_1hEVfCsYXJCzsVp,een team,10,2,3,1.281,0,,
R_cHiCbzLrQrYeizP,Het team,10,4,6,5.598,0,,
R_3fQa4YiudlrrSLd,het team,10,4,5,1.861,0,,
R_z0gtYvawsJg834J,het team,10,3,4,1.616,0,,
R_2SvKoXHDxtivA4o,het team,10,4,4,11.349,0,,
R_CeG821dsnmsmiZP,het team,10,4,3,2.394,0,,
R_3MG93Py9LV1lYqI,het team,10,4,5,1.45,0,,
R_UrtVng9RxUYqodr,de kids,10,2,2,10.432,1,ik snap sport niet,
R_yjxZCpumE2JuLwR,het team,10,5,6,5.647,0,,
R_eOEX0Ye1lmhGlyl,het team,10,4,4,2.819,0,,
R_cCLhtJmTS5XidYl,het seniorenteam ,10,4,6,20.712,0,,
R_vZ75WKEQFz64rIt,het team,10,3,4,1.897,0,,
R_1Nzi2lWnM0CO3kn,een team,10,4,4,22.258,0,,
R_2tu71tqKKoKbfJ0,een team,10,4,3,18.459,0,,
R_2PdQi8meHWRd7Fb,het eerste,10,4,5,3.188,0,,
R_3PaHNs19NCzMVbu,het team,10,3,6,1.769,0,,
R_CjK7Ok90OSXQ3XH,het team,10,5,5,2.093,0,,
R_1lgEwIKXFHGT01V,het team,10,2,4,1.188,0,,
R_2qq1JLwmdrdJM9d,de dames,10,5,6,6.497,0,,
R_ZrTEV9TpypUZEC5,het team,10,4,3,3.366,0,,
R_3Gq55dSXHC6ANc8,de dames,10,4,5,43.872,0,,
R_3D8b4ozl4q217Ie,zijn team,10,3,4,2.261,0,,
R_qV03fIB34drHELn,de ploeg,10,3,4,1.777,0,,
R_1mRh44rpwMf0PbH,het team,10,5,6,2.803,1,nope,
R_3gNkgaxQ9C21dQW,het team,10,4,6,5.514,0,,
R_21umvRGJCCZXoit,het team,10,2,5,20.733,0,,
R_BKctGx9a1Hi7w4h,de post,11,4,4,1.23,0,,
R_u2ffULg0uVmoetj,de post,11,3,5,2.438,0,,
R_2vf9l3GOwanVBOH,de post,11,4,6,0.705,0,,
R_OqjAwL4brYESqul,de post,11,3,6,5.042,1,'naar haar huis' voelt niet goed hier.,
R_1LG8FwYsk4Xgq61,een postzegel,11,4,5,4.38,0,,
R_2wQZuV97sKRkDfp,de post,11,3,5,4.026,1,zinsstructuur bijzin heeft niet mijn voorkeur,
R_2dsf9d9zlzEbaRw,de post,11,5,6,1.663,0,,
R_3j0ZzVXSe6NB0v0,de post,11,5,6,5.044,0,,
R_2SqwKT4bUhZVaYX,een envelop,11,2,4,37.005,0,,
R_6yuZ6GaDGqciNE1,een postzegel,11,2,6,7.873,0,,
R_22DGKB9Dz59SJIt,de post,11,3,5,341.106,0,,
R_5iDE07CUBSNZdqF,de post,11,3,6,6.574,0,,
R_2w61flKU0TAtmrX,de post,11,3,5,9.469,0,,
R_2Y4gtCNHITcznSw,de post,11,4,6,6.276,0,,
R_2qDHMLvHLCvMWMS,de post,11,4,6,3.604,0,,
R_bg7cQUV93CWU245,de post,11,2,5,12.905,0,,
R_2OTJk9jZohSfhSm,de post,11,4,6,2.672,0,,
R_pGZjTA8wFerMwcV,de post,11,2,4,38.281,0,,
R_ypTZBjEyvsMpFG9,de post,11,4,6,10.977,0,,
R_2YkUceTXXRwe7af,de post,11,4,5,2.351,0,,
R_3D2u0Wq74kM9j2C,de post,11,5,6,2.409,0,,
R_2Pv6m5XVNiv6pPQ,de post,11,5,6,9.434,0,,
R_T1l2TIrq1do7Orn,de post,11,4,5,6.632,0,,
R_9KphKBeCPmqzBCl,de post,11,3,4,48.977,0,,
R_3qKjZplc0t8Y2IU,de post,11,5,6,3.806,0,,
R_4GA7uQFTqbGKnlf,de post,11,4,6,1.064,1,Ook hier zou ik de zin andersom verwachten: 'naar haar huis met de post',
R_1hEVfCsYXJCzsVp,de post,11,2,4,1.031,0,,
R_cHiCbzLrQrYeizP,De post,11,5,6,6.741,0,,
R_3fQa4YiudlrrSLd,een postzegel,11,5,6,0.939,0,,
R_z0gtYvawsJg834J,de post,11,4,5,1.948,0,,
R_2SvKoXHDxtivA4o,de post,11,4,4,5.671,0,,
R_CeG821dsnmsmiZP,de post,11,4,6,1.47,1,ik zou zeggen: ... die ik met de post verzond naar haar huis,
R_3MG93Py9LV1lYqI,de post,11,4,6,1.492,0,,
R_UrtVng9RxUYqodr,de post,11,5,5,7.308,1,de PTT? de postduif? mijn hersenen willen te veel,
R_yjxZCpumE2JuLwR,de post,11,5,6,8.02,0,,
R_eOEX0Ye1lmhGlyl,de post,11,5,6,9.254,0,,
R_cCLhtJmTS5XidYl,de post,11,4,6,15.352,0,,
R_vZ75WKEQFz64rIt,de post,11,4,6,2.624,0,,
R_1Nzi2lWnM0CO3kn,een postzegel,11,3,5,22.052,0,,
R_2tu71tqKKoKbfJ0,de post,11,4,5,34.132,0,,
R_2PdQi8meHWRd7Fb,een postzegel,11,2,4,5.276,0,,
R_3PaHNs19NCzMVbu,de post,11,4,5,1.796,0,,
R_CjK7Ok90OSXQ3XH,de post,11,5,6,3.692,0,,
R_1lgEwIKXFHGT01V,de post,11,5,6,6.675,0,,
R_2qq1JLwmdrdJM9d,de postzegels,11,1,4,14.876,0,,
R_ZrTEV9TpypUZEC5,de post,11,4,6,4.487,0,,
R_3Gq55dSXHC6ANc8,de post,11,4,6,20.369,0,,
R_3D8b4ozl4q217Ie,de post,11,2,3,2.229,0,,
R_qV03fIB34drHELn,een envelop,11,5,3,4.682,0,,
R_1mRh44rpwMf0PbH,de post,11,5,6,7.148,1,Ik hoop dat je een tijds indicatie hebt per vraag hoe lang een persoon er over deed dan weet je wat de gemiddelde bedenktijd is. Nou zou het ook leuk zijn als je leeftijden aan mensen vraagt dan kun je een verhouding van bedenktijd tegenover leeftijd neerzetten en woordkeuze tegenover leeftijd,
R_3gNkgaxQ9C21dQW,de post ,11,4,6,4.543,0,,
R_21umvRGJCCZXoit,een envelop,11,2,3,35.534,0,,
R_BKctGx9a1Hi7w4h,de auto,12,5,5,3.024,0,,
R_u2ffULg0uVmoetj,de auto,12,5,6,9.213,0,,
R_2vf9l3GOwanVBOH,de bus,12,5,6,0.616,0,,
R_OqjAwL4brYESqul,de auto,12,5,6,4.291,0,,
R_1LG8FwYsk4Xgq61,de auto,12,5,6,1.921,0,,
R_2wQZuV97sKRkDfp,de bus,12,5,6,1.302,0,,
R_2dsf9d9zlzEbaRw,de auto,12,5,6,2.351,0,,
R_3j0ZzVXSe6NB0v0,de auto,12,5,6,20.624,1,Je hebt me net al het antwoord op deze gegevenŠ—_,
R_2SqwKT4bUhZVaYX,de bus,12,4,6,4.285,0,,
R_6yuZ6GaDGqciNE1,de auto,12,5,5,11.62,0,,
R_22DGKB9Dz59SJIt,de auto,12,5,6,2.264,0,,
R_5iDE07CUBSNZdqF,de auto,12,5,6,3.666,0,,
R_2w61flKU0TAtmrX,de auto,12,4,6,2.491,0,,
R_2Y4gtCNHITcznSw,de auto,12,5,5,3.955,1,Ik twijfelde tussen 'de auto' en 'het openbaar vervoer',
R_2qDHMLvHLCvMWMS,de auto,12,5,6,2.615,0,,
R_bg7cQUV93CWU245,de auto,12,5,5,4.728,0,,
R_2OTJk9jZohSfhSm,de auto ,12,4,6,6.725,0,,
R_pGZjTA8wFerMwcV,de auto,12,5,6,3.826,0,,
R_ypTZBjEyvsMpFG9,de bus,12,5,6,3.036,0,,
R_2YkUceTXXRwe7af,de bus,12,3,4,1.953,0,,
R_3D2u0Wq74kM9j2C,de trein,12,5,6,3.558,0,,
R_2Pv6m5XVNiv6pPQ,de auto,12,5,6,5.323,0,,
R_T1l2TIrq1do7Orn,de auto,12,5,5,7.121,0,,
R_9KphKBeCPmqzBCl,de auto,12,5,6,3.797,0,,
R_3qKjZplc0t8Y2IU,het OV,12,5,4,1.828,0,,
R_4GA7uQFTqbGKnlf,de auto,12,5,6,1.062,0,,
R_1hEVfCsYXJCzsVp,de auto,12,4,6,8.582,0,,
R_cHiCbzLrQrYeizP,De auto,12,4,6,3.182,0,,
R_3fQa4YiudlrrSLd,een paraplu,12,4,6,3.851,0,,
R_z0gtYvawsJg834J,de auto,12,5,6,2.506,0,,
R_2SvKoXHDxtivA4o,de auto,12,5,6,3.505,0,,
R_CeG821dsnmsmiZP,de auto,12,5,5,1.555,0,,
R_3MG93Py9LV1lYqI,de auto,12,5,6,1.903,0,,
R_UrtVng9RxUYqodr,de tram,12,5,6,5.048,1,tram is een lekker woord - lekkerder dan bus,
R_yjxZCpumE2JuLwR,de paraplu,12,3,6,6.522,0,,
R_eOEX0Ye1lmhGlyl,de auto,12,5,6,3.652,0,,
R_cCLhtJmTS5XidYl,de auto,12,5,6,11.129,0,,
R_vZ75WKEQFz64rIt,de auto,12,5,5,2.223,0,,
R_1Nzi2lWnM0CO3kn,de paraplu,12,5,6,9.984,0,,
R_2tu71tqKKoKbfJ0,de auto,12,5,6,4.977,0,,
R_2PdQi8meHWRd7Fb,de auto,12,4,5,2.179,0,,
R_3PaHNs19NCzMVbu,de auto,12,5,6,2.944,0,,
R_CjK7Ok90OSXQ3XH,de auto,12,5,6,3.17,0,,
R_1lgEwIKXFHGT01V,de auto,12,5,6,0.803,0,,
R_2qq1JLwmdrdJM9d,de auto,12,5,6,5.058,0,,
R_ZrTEV9TpypUZEC5,de auto,12,5,6,5.056,0,,
R_3Gq55dSXHC6ANc8,de auto,12,4,6,12.816,0,,
R_3D8b4ozl4q217Ie,de auto,12,5,6,3.632,0,,
R_qV03fIB34drHELn,de auto,12,5,3,5.718,0,,
R_1mRh44rpwMf0PbH,de auto,12,5,6,5.077,1,ik was genijgd de fiets te typen maar toen dacht ik het regent dus de auto is logischer. Openbaarvervoer was ook nog een optie,
R_3gNkgaxQ9C21dQW,de auto,12,5,6,3.688,0,,
R_21umvRGJCCZXoit,de auto,12,3,6,12.324,0,,
R_BKctGx9a1Hi7w4h,de dokter,13,4,4,1.103,0,,
R_u2ffULg0uVmoetj,de dokter,13,5,5,3.139,0,,
R_2vf9l3GOwanVBOH,de dokter,13,5,6,0.525,0,,
R_OqjAwL4brYESqul,de dokter,13,5,6,5.247,0,,
R_1LG8FwYsk4Xgq61,de dokter,13,5,5,3.332,0,,
R_2wQZuV97sKRkDfp,de dokter,13,3,6,1.089,1,mijn moeder zou ik niet voor stuurde zetten,
R_2dsf9d9zlzEbaRw,de dokter,13,5,6,2.816,0,,
R_3j0ZzVXSe6NB0v0,de dokter,13,5,6,4.603,0,,
R_2SqwKT4bUhZVaYX,de dokter,13,2,6,6.353,0,,
R_6yuZ6GaDGqciNE1,de dokter,13,5,6,7.095,0,,
R_22DGKB9Dz59SJIt,de huisarts,13,4,5,9.396,0,,
R_5iDE07CUBSNZdqF,de dokter,13,5,6,3.902,0,,
R_2w61flKU0TAtmrX,de huisarts,13,4,6,2.851,0,,
R_2Y4gtCNHITcznSw,de huisarts,13,5,6,2.783,0,,
R_2qDHMLvHLCvMWMS,de dokter,13,5,6,3.433,0,,
R_bg7cQUV93CWU245,de dokter,13,5,6,5.156,0,,
R_2OTJk9jZohSfhSm,de dokter ,13,4,6,3.033,0,,
R_pGZjTA8wFerMwcV,de dokter,13,3,5,3.86,1,"De dokter, de huisarts, het ziekenhuis...  / Qua zinsopbouw zou ik 'voor de zekerheid' v’_’_r 'naar ___' zetten.",
R_ypTZBjEyvsMpFG9,de huisarts,13,5,6,3.281,0,,
R_2YkUceTXXRwe7af,de huisarts,13,2,4,3.32,0,,
R_3D2u0Wq74kM9j2C,de dokter,13,5,6,2.418,0,,
R_2Pv6m5XVNiv6pPQ,de dokter,13,5,6,8.455,0,,
R_T1l2TIrq1do7Orn,de dokter,13,5,6,3.099,0,,
R_9KphKBeCPmqzBCl,de dokter,13,4,5,2.498,0,,
R_3qKjZplc0t8Y2IU,de doktor,13,5,6,2.271,0,,
R_4GA7uQFTqbGKnlf,de dokter,13,4,6,1.002,1,Ik zou de volgorde van anders verwachten ('voor de zekerheid naar de dokter' ipv 'naar de dokter voor de zekerheid'),
R_1hEVfCsYXJCzsVp,de dokter,13,2,5,0.577,0,,
R_cHiCbzLrQrYeizP,De dokter,13,5,6,4.809,0,,
R_3fQa4YiudlrrSLd,de huisarts,13,5,6,1.798,0,,
R_z0gtYvawsJg834J,de dokter,13,5,6,2.32,0,,
R_2SvKoXHDxtivA4o,de dokter,13,4,6,20.781,1,"Klinkt het niet logischer om te zeggen: ""Ik voelde me al een paar dagen niet zo lekker, dus mijn moeder stuurde me voor de zekerheid naar de __ ______.""?",
R_CeG821dsnmsmiZP,de dokter,13,5,6,4.343,0,,
R_3MG93Py9LV1lYqI,de dokter,13,3,6,2.439,0,,
R_UrtVng9RxUYqodr,de dokter,13,5,6,4.789,0,,
R_yjxZCpumE2JuLwR,de dokter,13,5,6,2.499,0,,
R_eOEX0Ye1lmhGlyl,de dokter,13,5,6,9.549,0,,
R_cCLhtJmTS5XidYl,de huisarts,13,5,6,4.439,0,,
R_vZ75WKEQFz64rIt,de huisarts,13,2,4,3.601,0,,
R_1Nzi2lWnM0CO3kn,de huisarts,13,2,6,3.99,0,,
R_2tu71tqKKoKbfJ0,naar bed,13,5,6,3.613,0,,
R_2PdQi8meHWRd7Fb,de dokter,13,4,5,3.92,0,,
R_3PaHNs19NCzMVbu,de huisarts,13,4,6,4.602,0,,
R_CjK7Ok90OSXQ3XH,de dokter,13,5,6,158.224,0,,
R_1lgEwIKXFHGT01V,de dokter,13,4,6,1.297,0,,
R_2qq1JLwmdrdJM9d,de dokter,13,5,6,5.04,0,,
R_ZrTEV9TpypUZEC5,de dokter,13,5,6,19.175,0,,
R_3Gq55dSXHC6ANc8,de dokter,13,5,6,7.401,0,,
R_3D8b4ozl4q217Ie,de dokter,13,5,6,2.958,0,,
R_qV03fIB34drHELn,de dokter,13,1,6,8.391,0,,
R_1mRh44rpwMf0PbH,de dokter,13,5,6,5.068,1,Nope,
R_3gNkgaxQ9C21dQW,de dokter ,13,5,6,2.093,0,,
R_21umvRGJCCZXoit,de huisarts,13,4,5,8.369,0,,
R_BKctGx9a1Hi7w4h,het gangpad,15,5,6,2.414,0,,
R_u2ffULg0uVmoetj,het gangpad,15,4,5,2.784,0,,
R_2vf9l3GOwanVBOH,het schap,15,5,5,3.108,0,,
R_OqjAwL4brYESqul,het pad,15,4,4,3.636,0,,
R_1LG8FwYsk4Xgq61,het schap,15,5,5,3.132,0,,
R_2wQZuV97sKRkDfp,het schap,15,5,5,1.166,1,evt. het gangpad,
R_2dsf9d9zlzEbaRw,het gangpad,15,5,6,2.796,0,,
R_3j0ZzVXSe6NB0v0,het schap,15,3,6,9.34,0,,
R_2SqwKT4bUhZVaYX,de schappen,15,4,5,10.019,0,,
R_6yuZ6GaDGqciNE1,het gangpad,15,4,6,25.719,0,,
R_22DGKB9Dz59SJIt,het gangpad,15,5,6,5.922,0,,
R_5iDE07CUBSNZdqF,het gangpad,15,4,5,9.188,0,,
R_2w61flKU0TAtmrX,het gangpad,15,5,6,2.665,0,,
R_2Y4gtCNHITcznSw,het pad,15,5,6,335.43,0,,
R_2qDHMLvHLCvMWMS,het pad,15,5,6,3.624,0,,
R_bg7cQUV93CWU245,het gangpad,15,5,6,4.665,0,,
R_2OTJk9jZohSfhSm,het gangpad ,15,3,5,4.765,0,,
R_pGZjTA8wFerMwcV,de rij,15,4,4,3.754,1,Wat is 'aisle' in het Nederlands? XD;;,
R_ypTZBjEyvsMpFG9,de gang,15,5,6,1.818,0,,
R_2YkUceTXXRwe7af,het gangpad,15,4,6,1.633,0,,
R_3D2u0Wq74kM9j2C,het schap,15,5,6,3.772,0,,
R_2Pv6m5XVNiv6pPQ,het pad,15,5,6,6.613,0,,
R_T1l2TIrq1do7Orn,de gang,15,5,6,4.385,0,,
R_9KphKBeCPmqzBCl,het pad,15,4,5,7.62,0,,
R_3qKjZplc0t8Y2IU,de rij,15,4,4,1.233,0,,
R_4GA7uQFTqbGKnlf,het pad,15,5,6,0.944,0,,
R_1hEVfCsYXJCzsVp,het gangpad,15,3,4,0.755,0,,
R_cHiCbzLrQrYeizP,Het gangpad,15,5,6,6.32,0,,
R_3fQa4YiudlrrSLd,het gangpad,15,5,6,1.151,0,,
R_z0gtYvawsJg834J,de gang,15,5,6,3.112,0,,
R_2SvKoXHDxtivA4o,de gang,15,5,5,5.689,0,,
R_CeG821dsnmsmiZP,het gangpad,15,5,6,2.035,0,,
R_3MG93Py9LV1lYqI,de rij,15,5,6,1.695,0,,
R_UrtVng9RxUYqodr,het gangpad,15,3,3,26.535,0,,
R_yjxZCpumE2JuLwR,de rij,15,1,3,2.807,0,,
R_eOEX0Ye1lmhGlyl,het schap,15,5,6,5.63,0,,
R_cCLhtJmTS5XidYl,het gangpad ,15,5,6,7.15,0,,
R_vZ75WKEQFz64rIt,het gangpad,15,5,4,2.152,0,,
R_1Nzi2lWnM0CO3kn,het gangpad,15,4,5,17.774,0,,
R_2tu71tqKKoKbfJ0,het schap,15,4,5,5.859,0,,
R_2PdQi8meHWRd7Fb,het pad,15,3,4,2.532,0,,
R_3PaHNs19NCzMVbu,het gangpad,15,5,6,1.882,0,,
R_CjK7Ok90OSXQ3XH,het gangpad,15,5,6,3.26,0,,
R_1lgEwIKXFHGT01V,het schap,15,5,6,7.157,0,,
R_2qq1JLwmdrdJM9d,het schap,15,5,6,6.13,0,,
R_ZrTEV9TpypUZEC5,het gangpad,15,4,4,2.212,0,,
R_3Gq55dSXHC6ANc8,de gang,15,2,4,5.828,0,,
R_3D8b4ozl4q217Ie,het gangpad,15,4,6,3.014,0,,
R_qV03fIB34drHELn,de rij,15,5,4,2.657,0,,
R_1mRh44rpwMf0PbH,het gangpad,15,5,6,1.796,0,,
R_3gNkgaxQ9C21dQW,Het gangpad ,15,5,4,2.82,0,,
R_21umvRGJCCZXoit,het gangpad,15,3,6,12.245,0,,
R_BKctGx9a1Hi7w4h,de krant,16,5,6,1.421,0,,
R_u2ffULg0uVmoetj,de krant,16,5,6,3.919,0,,
R_2vf9l3GOwanVBOH,de krant,16,5,6,0.696,0,,
R_OqjAwL4brYESqul,de krant,16,4,6,5.36,0,,
R_1LG8FwYsk4Xgq61,de krant,16,5,6,3.681,0,,
R_2wQZuV97sKRkDfp,de krant,16,5,5,1.003,0,,
R_2dsf9d9zlzEbaRw,de krant,16,5,6,3.306,0,,
R_3j0ZzVXSe6NB0v0,de Bijbel,16,5,6,28.394,1,Het hoorcollege van vandaag ging over de reformatie.,
R_2SqwKT4bUhZVaYX,een boek,16,4,6,7.508,0,,
