subj_id,Completion,compLower,sentID,NatNess,Diff,RT,index,determiner,noun,isDet,isWord,hasComment?,AdditCom,translation,isImportant,sentenceRisk,askForCheck,Unnamed: 13
R_5iDE07CUBSNZdqF,de schat,de schat,5,4,6,3.75,,de,schat,TRUE,TRUE,0,,,,,,
R_2w61flKU0TAtmrX,de schat,de schat,5,5,6,2.846,,de,schat,TRUE,TRUE,0,,,,,,
R_2Y4gtCNHITcznSw,de schat,de schat,5,5,6,2.842,,de,schat,TRUE,TRUE,0,,,,,,
R_2qDHMLvHLCvMWMS,de schat,de schat,5,5,6,3.416,,de,schat,TRUE,TRUE,0,,,,,,
R_bg7cQUV93CWU245,de schat,de schat,5,4,6,4.035,,de,schat,TRUE,TRUE,0,,,,,,
R_2OTJk9jZohSfhSm,de schat,de schat,5,4,6,3.486,,de,schat,TRUE,TRUE,0,,,,,,
R_pGZjTA8wFerMwcV,de schat,de schat,5,5,6,4.688,,de,schat,TRUE,TRUE,0,,,,,,
R_ypTZBjEyvsMpFG9,de schat,de schat,5,5,6,2.432,,de,schat,TRUE,TRUE,0,,,,,,
R_2YkUceTXXRwe7af,de schat,de schat,5,4,5,2.732,,de,schat,TRUE,TRUE,0,,,,,,
R_3D2u0Wq74kM9j2C,de schat,de schat,5,5,5,5.932,,de,schat,TRUE,TRUE,0,,,,,,
R_2Pv6m5XVNiv6pPQ,de schat,de schat,5,5,6,5.756,,de,schat,TRUE,TRUE,0,,,,,,
R_T1l2TIrq1do7Orn,de schat,de schat,5,4,4,6.078,,de,schat,TRUE,TRUE,0,,,,,,
R_9KphKBeCPmqzBCl,de schat,de schat,5,5,6,7.909,,de,schat,TRUE,TRUE,0,,,,,,
R_3qKjZplc0t8Y2IU,de schat,de schat,5,5,6,5.576,,de,schat,TRUE,TRUE,0,,,,,,
R_4GA7uQFTqbGKnlf,de schat,de schat,5,5,6,1.159,,de,schat,TRUE,TRUE,0,,,,,,
R_1hEVfCsYXJCzsVp,de schat,de schat,5,4,5,1.776,,de,schat,TRUE,TRUE,0,,,,,,
R_cHiCbzLrQrYeizP,De schat,de schat,5,5,6,6.094,,De,schat,TRUE,TRUE,0,,,,,,
R_3fQa4YiudlrrSLd,de schat,de schat,5,5,6,1.164,,de,schat,TRUE,TRUE,0,,,,,,
R_z0gtYvawsJg834J,de schat,de schat,5,5,6,1.537,,de,schat,TRUE,TRUE,0,,,,,,
R_2SvKoXHDxtivA4o,de schat,de schat,5,4,6,7.092,,de,schat,TRUE,TRUE,0,,,,,,
R_CeG821dsnmsmiZP,de schat,de schat,5,5,6,1.765,,de,schat,TRUE,TRUE,0,,,,,,
R_3MG93Py9LV1lYqI,de schat,de schat,5,5,6,1.625,,de,schat,TRUE,TRUE,0,,,,,,
R_UrtVng9RxUYqodr,de schat,de schat,5,5,6,4.229,,de,schat,TRUE,TRUE,0,,,,,,
R_yjxZCpumE2JuLwR,de schat,de schat,5,5,6,3.3,,de,schat,TRUE,TRUE,0,,,,,,
R_eOEX0Ye1lmhGlyl,de schat,de schat,5,5,6,13.344,,de,schat,TRUE,TRUE,0,,,,,,
R_cCLhtJmTS5XidYl,de schat,de schat,5,5,6,3.251,,de,schat,TRUE,TRUE,0,,,,,,
R_vZ75WKEQFz64rIt,de schat,de schat,5,5,6,2.394,,de,schat,TRUE,TRUE,0,,,,,,
R_1Nzi2lWnM0CO3kn,de schat,de schat,5,5,6,6.945,,de,schat,TRUE,TRUE,0,,,,,,
R_2tu71tqKKoKbfJ0,de schat,de schat,5,4,6,9.728,,de,schat,TRUE,TRUE,0,,,,,,
R_2PdQi8meHWRd7Fb,de schat,de schat,5,3,4,64.543,,de,schat,TRUE,TRUE,0,,,,,,
R_3PaHNs19NCzMVbu,de schat,de schat,5,5,6,3.01,,de,schat,TRUE,TRUE,0,,,,,,
R_CjK7Ok90OSXQ3XH,de schat,de schat,5,5,6,2.372,,de,schat,TRUE,TRUE,0,,,,,,
R_1lgEwIKXFHGT01V,de schat,de schat,5,5,6,1.07,,de,schat,TRUE,TRUE,0,,,,,,
R_2qq1JLwmdrdJM9d,de schat,de schat,5,5,6,4.213,,de,schat,TRUE,TRUE,0,,,,,,
R_ZrTEV9TpypUZEC5,de schat,de schat,5,5,6,55.624,,de,schat,TRUE,TRUE,0,,,,,,
R_3Gq55dSXHC6ANc8,de schat,de schat,5,5,6,3.885,,de,schat,TRUE,TRUE,0,,,,,,
R_3D8b4ozl4q217Ie,de schat,de schat,5,5,6,1.963,,de,schat,TRUE,TRUE,0,,,,,,
R_qV03fIB34drHELn,een schat,een schat,5,5,6,12.164,,een,schat,FALSE,TRUE,0,,,,,,
R_1mRh44rpwMf0PbH,de schat,de schat,5,5,6,4.729,,de,schat,TRUE,TRUE,0,,,,,,
R_3gNkgaxQ9C21dQW,De schat,de schat,5,5,6,2.69,,De,schat,TRUE,TRUE,0,,,,,,
R_21umvRGJCCZXoit,de schat,de schat,5,5,6,7.28,,de,schat,TRUE,TRUE,0,,,,,,
R_BKctGx9a1Hi7w4h,het zwembad,het zwembad,6,4,3,1.07,,het,zwembad,TRUE,TRUE,0,,,,,,
R_u2ffULg0uVmoetj,het zwembad,het zwembad,6,5,6,6.085,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2vf9l3GOwanVBOH,het zwembad,het zwembad,6,5,6,0.723,,het,zwembad,TRUE,TRUE,0,,,,,,
R_OqjAwL4brYESqul,het zwembad,het zwembad,6,4,6,4.004,,het,zwembad,TRUE,TRUE,0,,,,,,
R_1LG8FwYsk4Xgq61,het zwembad,het zwembad,6,5,6,2.906,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2wQZuV97sKRkDfp,het zwembad,het zwembad,6,5,6,1.348,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2dsf9d9zlzEbaRw,het zwembad,het zwembad,6,4,6,5.396,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3j0ZzVXSe6NB0v0,het zwembad,het zwembad,6,5,5,44.357,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2SqwKT4bUhZVaYX,het zwembad,het zwembad,6,4,6,7.201,,het,zwembad,TRUE,TRUE,0,,,,,,
R_6yuZ6GaDGqciNE1,het zwembad,het zwembad,6,3,6,13.469,,het,zwembad,TRUE,TRUE,0,,,,,,
R_22DGKB9Dz59SJIt,het zwembad,het zwembad,6,4,6,14.895,,het,zwembad,TRUE,TRUE,0,,,,,,
R_5iDE07CUBSNZdqF,het zwembad,het zwembad,6,4,6,6.827,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2w61flKU0TAtmrX,het zwembad,het zwembad,6,4,6,2.292,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2Y4gtCNHITcznSw,het zwembad,het zwembad,6,5,6,4.498,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2qDHMLvHLCvMWMS,het zwembad,het zwembad,6,3,6,11.948,,het,zwembad,TRUE,TRUE,0,,,,,,
R_bg7cQUV93CWU245,het zwembad,het zwembad,6,5,6,4.661,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2OTJk9jZohSfhSm,het zwembad,het zwembad,6,4,6,2.556,,het,zwembad,TRUE,TRUE,0,,,,,,
R_pGZjTA8wFerMwcV,het zwembad,het zwembad,6,5,6,10.509,,het,zwembad,TRUE,TRUE,0,,,,,,
R_ypTZBjEyvsMpFG9,het zwembad,het zwembad,6,4,5,3.816,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2YkUceTXXRwe7af,het zwembad,het zwembad,6,4,5,1.786,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3D2u0Wq74kM9j2C,het zwembad,het zwembad,6,5,4,1.08,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2Pv6m5XVNiv6pPQ,het zwembad,het zwembad,6,5,6,14.757,,het,zwembad,TRUE,TRUE,0,,,,,,
R_T1l2TIrq1do7Orn,het zwembad,het zwembad,6,5,5,4.122,,het,zwembad,TRUE,TRUE,0,,,,,,
R_9KphKBeCPmqzBCl,het zwembad,het zwembad,6,4,6,12.662,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3qKjZplc0t8Y2IU,het zwembad,het zwembad,6,5,6,1.946,,het,zwembad,TRUE,TRUE,0,,,,,,
R_4GA7uQFTqbGKnlf,het zwembad,het zwembad,6,5,5,1.038,,het,zwembad,TRUE,TRUE,0,,,,,,
R_1hEVfCsYXJCzsVp,het zwembad,het zwembad,6,5,5,7.276,,het,zwembad,TRUE,TRUE,0,,,,,,
R_cHiCbzLrQrYeizP,Het zwembad,het zwembad,6,5,6,7.709,,Het,zwembad,TRUE,TRUE,0,,,,,,
R_3fQa4YiudlrrSLd,het zwembad,het zwembad,6,5,6,4.302,,het,zwembad,TRUE,TRUE,0,,,,,,
R_z0gtYvawsJg834J,het zwembad,het zwembad,6,5,6,2.117,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2SvKoXHDxtivA4o,het zwembad,het zwembad,6,3,5,12.13,,het,zwembad,TRUE,TRUE,0,,,,,,
R_CeG821dsnmsmiZP,het zwembad,het zwembad,6,5,6,2.621,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3MG93Py9LV1lYqI,het zwembad,het zwembad,6,3,6,1.421,,het,zwembad,TRUE,TRUE,0,,,,,,
R_UrtVng9RxUYqodr,het zwembad,het zwembad,6,4,6,13.002,,het,zwembad,TRUE,TRUE,0,,,,,,
R_yjxZCpumE2JuLwR,het zwembad,het zwembad,6,5,6,3.747,,het,zwembad,TRUE,TRUE,0,,,,,,
R_eOEX0Ye1lmhGlyl,het zwembad,het zwembad,6,5,6,35.533,,het,zwembad,TRUE,TRUE,0,,,,,,
R_cCLhtJmTS5XidYl,het zwembad,het zwembad,6,5,6,4.708,,het,zwembad,TRUE,TRUE,0,,,,,,
R_vZ75WKEQFz64rIt,het zwembad,het zwembad,6,4,5,2.638,,het,zwembad,TRUE,TRUE,0,,,,,,
R_1Nzi2lWnM0CO3kn,het zwembad,het zwembad,6,2,6,10.26,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2tu71tqKKoKbfJ0,het zwembad,het zwembad,6,5,6,4.728,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2PdQi8meHWRd7Fb,het zwembad,het zwembad,6,3,5,10.665,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3PaHNs19NCzMVbu,het zwembad,het zwembad,6,5,6,4.704,,het,zwembad,TRUE,TRUE,0,,,,,,
R_CjK7Ok90OSXQ3XH,het zwembad,het zwembad,6,5,6,1.137,,het,zwembad,TRUE,TRUE,0,,,,,,
R_1lgEwIKXFHGT01V,het zwembad,het zwembad,6,3,6,1.283,,het,zwembad,TRUE,TRUE,0,,,,,,
R_2qq1JLwmdrdJM9d,het zwembad,het zwembad,6,5,6,8.205,,het,zwembad,TRUE,TRUE,0,,,,,,
R_ZrTEV9TpypUZEC5,het zwembad,het zwembad,6,5,6,4.069,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3Gq55dSXHC6ANc8,het zwembad,het zwembad,6,3,6,7.216,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3D8b4ozl4q217Ie,het zwembad,het zwembad,6,5,6,2.414,,het,zwembad,TRUE,TRUE,0,,,,,,
R_qV03fIB34drHELn,het zwembad,het zwembad,6,1,5,3.486,,het,zwembad,TRUE,TRUE,0,,,,,,
R_1mRh44rpwMf0PbH,het zwembad,het zwembad,6,5,6,4.63,,het,zwembad,TRUE,TRUE,0,,,,,,
R_3gNkgaxQ9C21dQW,Het zwembad,het zwembad,6,5,6,5.684,,Het,zwembad,TRUE,TRUE,0,,,,,,
R_21umvRGJCCZXoit,het zwembad,het zwembad,6,4,4,14.731,,het,zwembad,TRUE,TRUE,0,,,,,,
R_BKctGx9a1Hi7w4h,de thee,de thee,7,4,3,4.247,,de,thee,TRUE,TRUE,0,,,,,,
R_u2ffULg0uVmoetj,de thee,de thee,7,3,5,3.784,,de,thee,TRUE,TRUE,0,,,,,,
R_2vf9l3GOwanVBOH,de thee,de thee,7,5,6,0.752,,de,thee,TRUE,TRUE,0,,,,,,
R_OqjAwL4brYESqul,de thee,de thee,7,5,6,19.848,,de,thee,TRUE,TRUE,0,,,,,,
R_2wQZuV97sKRkDfp,de thee,de thee,7,4,6,1.286,,de,thee,TRUE,TRUE,0,,,,,,
R_2dsf9d9zlzEbaRw,de thee,de thee,7,5,4,3.129,,de,thee,TRUE,TRUE,0,,,,,,
R_3j0ZzVXSe6NB0v0,de thee,de thee,7,5,6,55.643,,de,thee,TRUE,TRUE,0,,,,,,
R_2SqwKT4bUhZVaYX,de thee,de thee,7,5,6,10.819,,de,thee,TRUE,TRUE,0,,,,,,
R_6yuZ6GaDGqciNE1,de thee,de thee,7,5,6,14.835,,de,thee,TRUE,TRUE,0,,,,,,
R_22DGKB9Dz59SJIt,de thee,de thee,7,5,6,8.76,,de,thee,TRUE,TRUE,0,,,,,,
R_5iDE07CUBSNZdqF,de thee,de thee,7,4,6,7.04,,de,thee,TRUE,TRUE,0,,,,,,
R_2w61flKU0TAtmrX,de thee,de thee,7,5,6,4.33,,de,thee,TRUE,TRUE,0,,,,,,
R_2Y4gtCNHITcznSw,de thee,de thee,7,5,6,3.99,,de,thee,TRUE,TRUE,0,,,,,,
R_2qDHMLvHLCvMWMS,de thee,de thee,7,5,6,6.296,,de,thee,TRUE,TRUE,0,,,,,,
R_bg7cQUV93CWU245,de thee,de thee,7,5,6,7.538,,de,thee,TRUE,TRUE,0,,,,,,
R_2OTJk9jZohSfhSm,de thee,de thee,7,4,6,4.492,,de,thee,TRUE,TRUE,0,,,,,,
R_pGZjTA8wFerMwcV,de thee,de thee,7,4,4,5.174,,de,thee,TRUE,TRUE,1,Ik dacht ook aan 'de gasten'.,I also thought of 'de gasten',1,0,,
R_ypTZBjEyvsMpFG9,de thee,de thee,7,5,6,3.586,,de,thee,TRUE,TRUE,0,,,,,,
R_2YkUceTXXRwe7af,de thee,de thee,7,3,5,2.313,,de,thee,TRUE,TRUE,0,,,,,,
R_3D2u0Wq74kM9j2C,de thee,de thee,7,5,6,4.011,,de,thee,TRUE,TRUE,0,,,,,,
R_2Pv6m5XVNiv6pPQ,de thee,de thee,7,5,6,12.173,,de,thee,TRUE,TRUE,0,,,,,,
R_T1l2TIrq1do7Orn,de thee,de thee,7,4,6,5.479,,de,thee,TRUE,TRUE,0,,,,,,
R_9KphKBeCPmqzBCl,de thee,de thee,7,5,6,2.67,,de,thee,TRUE,TRUE,0,,,,,,
R_3qKjZplc0t8Y2IU,de thee,de thee,7,5,6,1.048,,de,thee,TRUE,TRUE,0,,,,,,
R_4GA7uQFTqbGKnlf,de thee,de thee,7,5,6,4.929,,de,thee,TRUE,TRUE,0,,,,,,
R_1hEVfCsYXJCzsVp,de thee,de thee,7,4,6,4.438,,de,thee,TRUE,TRUE,0,,,,,,
R_cHiCbzLrQrYeizP,De thee,de thee,7,4,5,6.91,,De,thee,TRUE,TRUE,0,,,,,,
R_3fQa4YiudlrrSLd,de thee,de thee,7,5,6,10.214,,de,thee,TRUE,TRUE,0,,,,,,
R_z0gtYvawsJg834J,de thee,de thee,7,5,6,45.251,,de,thee,TRUE,TRUE,0,,,,,,
R_2SvKoXHDxtivA4o,de thee,de thee,7,4,6,6.519,,de,thee,TRUE,TRUE,0,,,,,,
R_CeG821dsnmsmiZP,de thee,de thee,7,5,6,1.589,,de,thee,TRUE,TRUE,0,,,,,,
R_3MG93Py9LV1lYqI,de thee,de thee,7,5,6,1.647,,de,thee,TRUE,TRUE,0,,,,,,
R_UrtVng9RxUYqodr,de thee,de thee,7,5,6,5.428,,de,thee,TRUE,TRUE,0,,,,,,
R_yjxZCpumE2JuLwR,de thee,de thee,7,5,6,3.793,,de,thee,TRUE,TRUE,0,,,,,,
R_eOEX0Ye1lmhGlyl,de thee,de thee,7,5,6,6.403,,de,thee,TRUE,TRUE,0,,,,,,
R_cCLhtJmTS5XidYl,de thee,de thee,7,5,6,15.85,,de,thee,TRUE,TRUE,0,,,,,,
R_vZ75WKEQFz64rIt,de thee,de thee,7,4,5,4.145,,de,thee,TRUE,TRUE,0,,,,,,
R_1Nzi2lWnM0CO3kn,de thee,de thee,7,4,6,5.621,,de,thee,TRUE,TRUE,0,,,,,,
R_2tu71tqKKoKbfJ0,de thee,de thee,7,5,6,7.08,,de,thee,TRUE,TRUE,0,,,,,,
R_3PaHNs19NCzMVbu,de thee,de thee,7,4,6,2.167,,de,thee,TRUE,TRUE,0,,,,,,
R_CjK7Ok90OSXQ3XH,de thee,de thee,7,5,6,61.234,,de,thee,TRUE,TRUE,0,,,,,,
R_1lgEwIKXFHGT01V,de thee,de thee,7,4,6,4.446,,de,thee,TRUE,TRUE,0,,,,,,
R_2qq1JLwmdrdJM9d,ons allen,ons allen,7,2,3,21.312,,ons,allen,FALSE,TRUE,0,,,,,,
R_ZrTEV9TpypUZEC5,de thee,de thee,7,5,6,5.04,,de,thee,TRUE,TRUE,0,,,,,,
R_3Gq55dSXHC6ANc8,de thee,de thee,7,2,3,47.312,,de,thee,TRUE,TRUE,0,,,,,,
R_3D8b4ozl4q217Ie,de thee,de thee,7,4,6,3.508,,de,thee,TRUE,TRUE,0,,,,,,
R_qV03fIB34drHELn,de thee,de thee,7,3,4,2.705,,de,thee,TRUE,TRUE,0,,,,,,
R_1mRh44rpwMf0PbH,de thee,de thee,7,5,6,5.922,,de,thee,TRUE,TRUE,0,,,,,,
R_3gNkgaxQ9C21dQW,de thee,de thee,7,5,6,3.921,,de,thee,TRUE,TRUE,0,,,,,,
R_21umvRGJCCZXoit,haar dochter,haar dochter,7,3,4,16.916,,haar,dochter,FALSE,TRUE,0,,,,,,
R_BKctGx9a1Hi7w4h,de oven,de oven,8,4,5,0.964,,de,oven,TRUE,TRUE,0,,,,,,
R_u2ffULg0uVmoetj,de oven,de oven,8,3,6,2.957,,de,oven,TRUE,TRUE,0,,,,,,
R_2vf9l3GOwanVBOH,de oven,de oven,8,5,6,1.036,,de,oven,TRUE,TRUE,0,,,,,,
R_OqjAwL4brYESqul,de oven,de oven,8,3,6,4.485,,de,oven,TRUE,TRUE,1,"Ik zou liever dan i.p.v. zodat zien, en wellicht 'niet' achter het voorverwarmen van de oven zetten","I would prefer 'dan' over 'zodat', and maybe put 'niet' after 'het voorverwamen van de oven'",0,0,0,
R_1LG8FwYsk4Xgq61,de oven,de oven,8,5,6,3.624,,de,oven,TRUE,TRUE,0,,,,,,
R_2wQZuV97sKRkDfp,de oven,de oven,8,5,6,1.077,,de,oven,TRUE,TRUE,0,,,,,,
R_2dsf9d9zlzEbaRw,de oven,de oven,8,5,6,2.432,,de,oven,TRUE,TRUE,0,,,,,,
R_3j0ZzVXSe6NB0v0,de oven,de oven,8,5,6,3.621,,de,oven,TRUE,TRUE,0,,,,,,
R_2SqwKT4bUhZVaYX,de oven,de oven,8,3,6,9.893,,de,oven,TRUE,TRUE,0,,,,,,
R_6yuZ6GaDGqciNE1,de oven,de oven,8,5,6,6.812,,de,oven,TRUE,TRUE,0,,,,,,
R_22DGKB9Dz59SJIt,de oven,de oven,8,5,6,3.054,,de,oven,TRUE,TRUE,0,,,,,,
R_5iDE07CUBSNZdqF,de oven,de oven,8,2,6,7.095,,de,oven,TRUE,TRUE,0,,,,,,
R_2w61flKU0TAtmrX,de oven,de oven,8,5,6,2.652,,de,oven,TRUE,TRUE,0,,,,,,
R_2Y4gtCNHITcznSw,de oven,de oven,8,4,6,544.808,,de,oven,TRUE,TRUE,0,,,,,,
R_2qDHMLvHLCvMWMS,de oven,de oven,8,5,6,38.587,,de,oven,TRUE,TRUE,0,,,,,,
R_bg7cQUV93CWU245,de oven,de oven,8,5,6,4.336,,de,oven,TRUE,TRUE,0,,,,,,
R_2OTJk9jZohSfhSm,de oven,de oven,8,4,6,3.277,,de,oven,TRUE,TRUE,0,,,,,,
R_pGZjTA8wFerMwcV,de oven,de oven,8,4,4,4.504,,de,oven,TRUE,TRUE,1,Waarop zou je moeten wachten? Wat is de rest van het recept? (Zit er saus op?) Context nodig.,What would you wait for? What is the rest of the recipe? (is there sauce on it? I need more context,0,0,0,
R_ypTZBjEyvsMpFG9,de oven,de oven,8,5,5,6.013,,de,oven,TRUE,TRUE,0,,,,,,
R_2YkUceTXXRwe7af,de oven,de oven,8,4,5,2.291,,de,oven,TRUE,TRUE,0,,,,,,
R_3D2u0Wq74kM9j2C,de oven,de oven,8,5,6,2.598,,de,oven,TRUE,TRUE,0,,,,,,
R_2Pv6m5XVNiv6pPQ,de oven,de oven,8,5,6,12.204,,de,oven,TRUE,TRUE,0,,,,,,
R_T1l2TIrq1do7Orn,de oven,de oven,8,5,6,3.712,,de,oven,TRUE,TRUE,0,,,,,,
R_9KphKBeCPmqzBCl,de oven,de oven,8,5,6,36.144,,de,oven,TRUE,TRUE,0,,,,,,
R_3qKjZplc0t8Y2IU,de oven,de oven,8,5,6,5.333,,de,oven,TRUE,TRUE,0,,,,,,
R_4GA7uQFTqbGKnlf,de oven,de oven,8,5,6,3.167,,de,oven,TRUE,TRUE,0,,,,,,
R_1hEVfCsYXJCzsVp,de oven,de oven,8,3,5,2.065,,de,oven,TRUE,TRUE,0,,,,,,
R_cHiCbzLrQrYeizP,De pan,de pan,8,4,6,6.439,,De,pan,TRUE,TRUE,0,,,,,,
R_3fQa4YiudlrrSLd,de aardappels,de aardappels,8,2,6,1.267,,de,aardappels,TRUE,TRUE,0,,,,,,
R_z0gtYvawsJg834J,de oven,de oven,8,5,6,2.459,,de,oven,TRUE,TRUE,0,,,,,,
R_2SvKoXHDxtivA4o,de oven,de oven,8,5,6,11.276,,de,oven,TRUE,TRUE,0,,,,,,
R_CeG821dsnmsmiZP,de oven,de oven,8,5,6,3.684,,de,oven,TRUE,TRUE,0,,,,,,
R_3MG93Py9LV1lYqI,de oven,de oven,8,5,6,1.709,,de,oven,TRUE,TRUE,0,,,,,,
R_UrtVng9RxUYqodr,de oven,de oven,8,5,6,7.968,,de,oven,TRUE,TRUE,0,,,,,,
R_yjxZCpumE2JuLwR,de oven,de oven,8,5,6,2.908,,de,oven,TRUE,TRUE,0,,,,,,
R_eOEX0Ye1lmhGlyl,de oven,de oven,8,5,6,5.086,,de,oven,TRUE,TRUE,0,,,,,,
R_cCLhtJmTS5XidYl,de oven,de oven,8,5,6,8.125,,de,oven,TRUE,TRUE,0,,,,,,
R_vZ75WKEQFz64rIt,de oven,de oven,8,4,6,2.463,,de,oven,TRUE,TRUE,0,,,,,,
R_1Nzi2lWnM0CO3kn,de oven,de oven,8,5,6,4.302,,de,oven,TRUE,TRUE,0,,,,,,
R_2tu71tqKKoKbfJ0,de oven,de oven,8,4,5,8.906,,de,oven,TRUE,TRUE,0,,,,,,
R_2PdQi8meHWRd7Fb,de oven,de oven,8,5,6,4.114,,de,oven,TRUE,TRUE,0,,,,,,
R_3PaHNs19NCzMVbu,de oven,de oven,8,5,6,2.585,,de,oven,TRUE,TRUE,0,,,,,,
R_CjK7Ok90OSXQ3XH,de oven,de oven,8,5,6,2.126,,de,oven,TRUE,TRUE,0,,,,,,
R_1lgEwIKXFHGT01V,de oven,de oven,8,5,6,1.122,,de,oven,TRUE,TRUE,0,,,,,,
R_2qq1JLwmdrdJM9d,de oven,de oven,8,5,6,10.333,,de,oven,TRUE,TRUE,0,,,,,,
R_ZrTEV9TpypUZEC5,de oven,de oven,8,5,6,2.826,,de,oven,TRUE,TRUE,0,,,,,,
R_3Gq55dSXHC6ANc8,de oven,de oven,8,4,6,7.276,,de,oven,TRUE,TRUE,0,,,,,,
R_3D8b4ozl4q217Ie,de oven,de oven,8,4,5,4.972,,de,oven,TRUE,TRUE,1,-,,0,,,
R_qV03fIB34drHELn,de oven,de oven,8,5,6,6.176,,de,oven,TRUE,TRUE,0,,,,,,
R_1mRh44rpwMf0PbH,de oven,de oven,8,5,6,1.266,,de,oven,TRUE,TRUE,0,,,,,,
R_3gNkgaxQ9C21dQW,de oven,de oven,8,5,6,3.521,,de,oven,TRUE,TRUE,0,,,,,,
R_21umvRGJCCZXoit,de oven,de oven,8,4,5,5.84,,de,oven,TRUE,TRUE,0,,,,,,
R_BKctGx9a1Hi7w4h,de cadeaus,de cadeautjes,9,5,6,2.799,,de,cadeaus,TRUE,TRUE,0,,,,,,
R_u2ffULg0uVmoetj,de cadeaus,de cadeautjes,9,5,6,4.606,,de,cadeaus,TRUE,TRUE,0,,,,,,
R_2vf9l3GOwanVBOH,de cadeaus,de cadeautjes,9,5,6,6.537,,de,cadeaus,TRUE,TRUE,0,,,,,,
R_OqjAwL4brYESqul,de cadeaus,de cadeaus,9,5,6,3.624,,de,cadeaus,TRUE,TRUE,0,,,,,,
R_1LG8FwYsk4Xgq61,de cadeautjes,de cadeautjes,9,5,6,2.781,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_2wQZuV97sKRkDfp,de cadeautjes,de cadeautjes,9,2,6,1.724,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_2dsf9d9zlzEbaRw,de cadeautjes,de cadeautjes,9,5,6,1.842,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_3j0ZzVXSe6NB0v0,de cadeautjes,de cadeautjes,9,5,6,5.462,,de,cadeautjes,TRUE,TRUE,1,"Ik gebruik zelden verkleinwoorden, dus ik vind dit een vreemde ontwikkeling.",,0,,,
R_2SqwKT4bUhZVaYX,cadeautjes,cadeautjes,9,3,6,6.306,10,,-99,FALSE,FALSE,0,,,,,,
R_6yuZ6GaDGqciNE1,cadeautjes,cadeautjes,9,4,6,10.114,11,,-99,FALSE,FALSE,0,,,,,,
R_22DGKB9Dz59SJIt,cadeautjes,cadeautjes,9,5,6,2.188,12,,-99,FALSE,FALSE,0,,,,,,
R_5iDE07CUBSNZdqF,de cadeaus,de cadeaus,9,5,6,66.649,,de,cadeaus,TRUE,TRUE,0,,,,,,
R_2w61flKU0TAtmrX,de cadeautjes,de cadeautjes,9,3,4,13.008,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_2Y4gtCNHITcznSw,cadeaus,cadeaus,9,4,6,4.454,13,,-99,FALSE,FALSE,0,,,,,,
R_2qDHMLvHLCvMWMS,de cadeautjes,de cadeautjes,9,5,6,39.511,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_bg7cQUV93CWU245,cadeautjes,cadeautjes,9,4,4,9.31,14,,-99,FALSE,FALSE,1,Meervoud met lidwoord?,plural with determiner?,1,1,1,
R_2OTJk9jZohSfhSm,de cadeautjes,de cadeautjes,9,4,6,2.251,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_pGZjTA8wFerMwcV,de cadeautjes,de cadeautjes,9,4,6,9.863,,de,cadeautjes,TRUE,TRUE,1,Het lidwoord is vreemd. (Ik wilde eigenlijk 'cadeaus' zeggen.),the determiner is weird (I actually wanted to say 'cadeaus',1,1,1,
R_ypTZBjEyvsMpFG9,de cadeautjes,de cadeautjes,9,5,6,5.313,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_2YkUceTXXRwe7af,veel cadeautjes,veel cadeautjes,9,3,5,3.245,,veel,cadeautjes,FALSE,TRUE,0,,,,,,
R_3D2u0Wq74kM9j2C,de cadeautjes,de cadeautjes,9,5,5,3.612,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_2Pv6m5XVNiv6pPQ,de kadootjes,de cadeautjes,9,5,6,5.979,,de,kadootjes,TRUE,TRUE,0,,,,,,
R_T1l2TIrq1do7Orn,de cadeautjes,de cadeautjes,9,4,5,5.418,,de,cadeautjes,TRUE,TRUE,0,,,,,,
R_9KphKBeCPmqzBCl,cadeaus,cadeaus,9,3,5,82.728,15,,-99,FALSE,FALSE,0,,,,,,
