subj_id,AdditCom,measure,sentID
R_yjxZCpumE2JuLwR,,AdditCom,11
R_eOEX0Ye1lmhGlyl,,AdditCom,11
R_cCLhtJmTS5XidYl,,AdditCom,11
R_vZ75WKEQFz64rIt,,AdditCom,11
R_1Nzi2lWnM0CO3kn,,AdditCom,11
R_2tu71tqKKoKbfJ0,,AdditCom,11
R_2PdQi8meHWRd7Fb,,AdditCom,11
R_3PaHNs19NCzMVbu,,AdditCom,11
R_CjK7Ok90OSXQ3XH,,AdditCom,11
R_1lgEwIKXFHGT01V,,AdditCom,11
R_2qq1JLwmdrdJM9d,,AdditCom,11
R_ZrTEV9TpypUZEC5,,AdditCom,11
R_3Gq55dSXHC6ANc8,,AdditCom,11
R_3D8b4ozl4q217Ie,,AdditCom,11
R_qV03fIB34drHELn,,AdditCom,11
R_1mRh44rpwMf0PbH,Ik hoop dat je een tijds indicatie hebt per vraag hoe lang een persoon er over deed dan weet je wat de gemiddelde bedenktijd is. Nou zou het ook leuk zijn als je leeftijden aan mensen vraagt dan kun je een verhouding van bedenktijd tegenover leeftijd neerzetten en woordkeuze tegenover leeftijd,AdditCom,11
R_3gNkgaxQ9C21dQW,,AdditCom,11
R_21umvRGJCCZXoit,,AdditCom,11
R_BKctGx9a1Hi7w4h,,AdditCom,12
R_u2ffULg0uVmoetj,,AdditCom,12
R_2vf9l3GOwanVBOH,,AdditCom,12
R_OqjAwL4brYESqul,,AdditCom,12
R_1LG8FwYsk4Xgq61,,AdditCom,12
R_2wQZuV97sKRkDfp,,AdditCom,12
R_2dsf9d9zlzEbaRw,,AdditCom,12
R_3j0ZzVXSe6NB0v0,Je hebt me net al het antwoord op deze gegevenäó_,AdditCom,12
R_2SqwKT4bUhZVaYX,,AdditCom,12
R_6yuZ6GaDGqciNE1,,AdditCom,12
R_22DGKB9Dz59SJIt,,AdditCom,12
R_5iDE07CUBSNZdqF,,AdditCom,12
R_2w61flKU0TAtmrX,,AdditCom,12
R_2Y4gtCNHITcznSw,Ik twijfelde tussen 'de auto' en 'het openbaar vervoer',AdditCom,12
R_2qDHMLvHLCvMWMS,,AdditCom,12
R_bg7cQUV93CWU245,,AdditCom,12
R_2OTJk9jZohSfhSm,,AdditCom,12
R_pGZjTA8wFerMwcV,,AdditCom,12
R_ypTZBjEyvsMpFG9,,AdditCom,12
R_2YkUceTXXRwe7af,,AdditCom,12
R_3D2u0Wq74kM9j2C,,AdditCom,12
R_2Pv6m5XVNiv6pPQ,,AdditCom,12
R_T1l2TIrq1do7Orn,,AdditCom,12
R_9KphKBeCPmqzBCl,,AdditCom,12
R_3qKjZplc0t8Y2IU,,AdditCom,12
R_4GA7uQFTqbGKnlf,,AdditCom,12
R_1hEVfCsYXJCzsVp,,AdditCom,12
R_cHiCbzLrQrYeizP,,AdditCom,12
R_3fQa4YiudlrrSLd,,AdditCom,12
R_z0gtYvawsJg834J,,AdditCom,12
R_2SvKoXHDxtivA4o,,AdditCom,12
R_CeG821dsnmsmiZP,,AdditCom,12
R_3MG93Py9LV1lYqI,,AdditCom,12
R_UrtVng9RxUYqodr,tram is een lekker woord - lekkerder dan bus,AdditCom,12
R_yjxZCpumE2JuLwR,,AdditCom,12
R_eOEX0Ye1lmhGlyl,,AdditCom,12
R_cCLhtJmTS5XidYl,,AdditCom,12
R_vZ75WKEQFz64rIt,,AdditCom,12
R_1Nzi2lWnM0CO3kn,,AdditCom,12
R_2tu71tqKKoKbfJ0,,AdditCom,12
R_2PdQi8meHWRd7Fb,,AdditCom,12
R_3PaHNs19NCzMVbu,,AdditCom,12
R_CjK7Ok90OSXQ3XH,,AdditCom,12
R_1lgEwIKXFHGT01V,,AdditCom,12
R_2qq1JLwmdrdJM9d,,AdditCom,12
R_ZrTEV9TpypUZEC5,,AdditCom,12
R_3Gq55dSXHC6ANc8,,AdditCom,12
R_3D8b4ozl4q217Ie,,AdditCom,12
R_qV03fIB34drHELn,,AdditCom,12
R_1mRh44rpwMf0PbH,ik was genijgd de fiets te typen maar toen dacht ik het regent dus de auto is logischer. Openbaarvervoer was ook nog een optie,AdditCom,12
R_3gNkgaxQ9C21dQW,,AdditCom,12
R_21umvRGJCCZXoit,,AdditCom,12
R_BKctGx9a1Hi7w4h,,AdditCom,13
R_u2ffULg0uVmoetj,,AdditCom,13
R_2vf9l3GOwanVBOH,,AdditCom,13
R_OqjAwL4brYESqul,,AdditCom,13
R_1LG8FwYsk4Xgq61,,AdditCom,13
R_2wQZuV97sKRkDfp,mijn moeder zou ik niet voor stuurde zetten,AdditCom,13
R_2dsf9d9zlzEbaRw,,AdditCom,13
R_3j0ZzVXSe6NB0v0,,AdditCom,13
R_2SqwKT4bUhZVaYX,,AdditCom,13
R_6yuZ6GaDGqciNE1,,AdditCom,13
R_22DGKB9Dz59SJIt,,AdditCom,13
R_5iDE07CUBSNZdqF,,AdditCom,13
R_2w61flKU0TAtmrX,,AdditCom,13
R_2Y4gtCNHITcznSw,,AdditCom,13
R_2qDHMLvHLCvMWMS,,AdditCom,13
R_bg7cQUV93CWU245,,AdditCom,13
R_2OTJk9jZohSfhSm,,AdditCom,13
R_pGZjTA8wFerMwcV,"De dokter, de huisarts, het ziekenhuis...  / Qua zinsopbouw zou ik 'voor de zekerheid' ví_í_r 'naar ___' zetten.",AdditCom,13
R_ypTZBjEyvsMpFG9,,AdditCom,13
R_2YkUceTXXRwe7af,,AdditCom,13
R_3D2u0Wq74kM9j2C,,AdditCom,13
R_2Pv6m5XVNiv6pPQ,,AdditCom,13
R_T1l2TIrq1do7Orn,,AdditCom,13
R_9KphKBeCPmqzBCl,,AdditCom,13
R_3qKjZplc0t8Y2IU,,AdditCom,13
R_4GA7uQFTqbGKnlf,Ik zou de volgorde van anders verwachten ('voor de zekerheid naar de dokter' ipv 'naar de dokter voor de zekerheid'),AdditCom,13
R_1hEVfCsYXJCzsVp,,AdditCom,13
R_cHiCbzLrQrYeizP,,AdditCom,13
R_3fQa4YiudlrrSLd,,AdditCom,13
R_z0gtYvawsJg834J,,AdditCom,13
R_2SvKoXHDxtivA4o,"Klinkt het niet logischer om te zeggen: ""Ik voelde me al een paar dagen niet zo lekker, dus mijn moeder stuurde me voor de zekerheid naar de __ ______.""?",AdditCom,13
R_CeG821dsnmsmiZP,,AdditCom,13
R_3MG93Py9LV1lYqI,,AdditCom,13
R_UrtVng9RxUYqodr,,AdditCom,13
R_yjxZCpumE2JuLwR,,AdditCom,13
R_eOEX0Ye1lmhGlyl,,AdditCom,13
R_cCLhtJmTS5XidYl,,AdditCom,13
R_vZ75WKEQFz64rIt,,AdditCom,13
R_1Nzi2lWnM0CO3kn,,AdditCom,13
R_2tu71tqKKoKbfJ0,,AdditCom,13
R_2PdQi8meHWRd7Fb,,AdditCom,13
R_3PaHNs19NCzMVbu,,AdditCom,13
R_CjK7Ok90OSXQ3XH,,AdditCom,13
R_1lgEwIKXFHGT01V,,AdditCom,13
R_2qq1JLwmdrdJM9d,,AdditCom,13
R_ZrTEV9TpypUZEC5,,AdditCom,13
R_3Gq55dSXHC6ANc8,,AdditCom,13
R_3D8b4ozl4q217Ie,,AdditCom,13
R_qV03fIB34drHELn,,AdditCom,13
R_1mRh44rpwMf0PbH,Nope,AdditCom,13
R_3gNkgaxQ9C21dQW,,AdditCom,13
R_21umvRGJCCZXoit,,AdditCom,13
R_BKctGx9a1Hi7w4h,,AdditCom,15
R_u2ffULg0uVmoetj,,AdditCom,15
R_2vf9l3GOwanVBOH,,AdditCom,15
R_OqjAwL4brYESqul,,AdditCom,15
R_1LG8FwYsk4Xgq61,,AdditCom,15
R_2wQZuV97sKRkDfp,evt. het gangpad,AdditCom,15
R_2dsf9d9zlzEbaRw,,AdditCom,15
R_3j0ZzVXSe6NB0v0,,AdditCom,15
R_2SqwKT4bUhZVaYX,,AdditCom,15
R_6yuZ6GaDGqciNE1,,AdditCom,15
R_22DGKB9Dz59SJIt,,AdditCom,15
R_5iDE07CUBSNZdqF,,AdditCom,15
R_2w61flKU0TAtmrX,,AdditCom,15
R_2Y4gtCNHITcznSw,,AdditCom,15
R_2qDHMLvHLCvMWMS,,AdditCom,15
R_bg7cQUV93CWU245,,AdditCom,15
R_2OTJk9jZohSfhSm,,AdditCom,15
R_pGZjTA8wFerMwcV,Wat is 'aisle' in het Nederlands? XD;;,AdditCom,15
R_ypTZBjEyvsMpFG9,,AdditCom,15
R_2YkUceTXXRwe7af,,AdditCom,15
R_3D2u0Wq74kM9j2C,,AdditCom,15
R_2Pv6m5XVNiv6pPQ,,AdditCom,15
R_T1l2TIrq1do7Orn,,AdditCom,15
R_9KphKBeCPmqzBCl,,AdditCom,15
R_3qKjZplc0t8Y2IU,,AdditCom,15
R_4GA7uQFTqbGKnlf,,AdditCom,15
R_1hEVfCsYXJCzsVp,,AdditCom,15
R_cHiCbzLrQrYeizP,,AdditCom,15
R_3fQa4YiudlrrSLd,,AdditCom,15
R_z0gtYvawsJg834J,,AdditCom,15
R_2SvKoXHDxtivA4o,,AdditCom,15
R_CeG821dsnmsmiZP,,AdditCom,15
R_3MG93Py9LV1lYqI,,AdditCom,15
R_UrtVng9RxUYqodr,,AdditCom,15
R_yjxZCpumE2JuLwR,,AdditCom,15
R_eOEX0Ye1lmhGlyl,,AdditCom,15
R_cCLhtJmTS5XidYl,,AdditCom,15
R_vZ75WKEQFz64rIt,,AdditCom,15
R_1Nzi2lWnM0CO3kn,,AdditCom,15
R_2tu71tqKKoKbfJ0,,AdditCom,15
R_2PdQi8meHWRd7Fb,,AdditCom,15
R_3PaHNs19NCzMVbu,,AdditCom,15
R_CjK7Ok90OSXQ3XH,,AdditCom,15
R_1lgEwIKXFHGT01V,,AdditCom,15
R_2qq1JLwmdrdJM9d,,AdditCom,15
R_ZrTEV9TpypUZEC5,,AdditCom,15
R_3Gq55dSXHC6ANc8,,AdditCom,15
R_3D8b4ozl4q217Ie,,AdditCom,15
R_qV03fIB34drHELn,,AdditCom,15
R_1mRh44rpwMf0PbH,,AdditCom,15
R_3gNkgaxQ9C21dQW,,AdditCom,15
R_21umvRGJCCZXoit,,AdditCom,15
R_BKctGx9a1Hi7w4h,,AdditCom,16
R_u2ffULg0uVmoetj,,AdditCom,16
R_2vf9l3GOwanVBOH,,AdditCom,16
R_OqjAwL4brYESqul,,AdditCom,16
R_1LG8FwYsk4Xgq61,,AdditCom,16
R_2wQZuV97sKRkDfp,,AdditCom,16
R_2dsf9d9zlzEbaRw,,AdditCom,16
R_3j0ZzVXSe6NB0v0,Het hoorcollege van vandaag ging over de reformatie.,AdditCom,16
R_2SqwKT4bUhZVaYX,,AdditCom,16
R_6yuZ6GaDGqciNE1,,AdditCom,16
R_22DGKB9Dz59SJIt,Het tweede streepje lijkt relatief lang voor het woord 'krant',AdditCom,16
R_5iDE07CUBSNZdqF,,AdditCom,16
R_2w61flKU0TAtmrX,"Dit was een beetje het gekke; ik dacht als eerste een boek, en direct daarna besefte ik dat ik een krant veel logischer vond. Heb toch maar 'boek' ingevuld, want kennelijk triggert 'lezen' automatisch die reactie bij mij..",AdditCom,16
R_2Y4gtCNHITcznSw,,AdditCom,16
R_2qDHMLvHLCvMWMS,,AdditCom,16
R_bg7cQUV93CWU245,,AdditCom,16
R_2OTJk9jZohSfhSm,alternatief: het nieuws ,AdditCom,16
R_pGZjTA8wFerMwcV,,AdditCom,16
R_ypTZBjEyvsMpFG9,,AdditCom,16
R_2YkUceTXXRwe7af,,AdditCom,16
R_3D2u0Wq74kM9j2C,,AdditCom,16
R_2Pv6m5XVNiv6pPQ,,AdditCom,16
R_T1l2TIrq1do7Orn,,AdditCom,16
R_9KphKBeCPmqzBCl,,AdditCom,16
R_3qKjZplc0t8Y2IU,,AdditCom,16
R_4GA7uQFTqbGKnlf,,AdditCom,16
R_1hEVfCsYXJCzsVp,,AdditCom,16
R_cHiCbzLrQrYeizP,,AdditCom,16
R_3fQa4YiudlrrSLd,Ik wilde eerst 'een boek' invullen maar dat klonk als een minder gebruikelijk begin van de dag.,AdditCom,16
R_z0gtYvawsJg834J,,AdditCom,16
R_2SvKoXHDxtivA4o,,AdditCom,16
R_CeG821dsnmsmiZP,,AdditCom,16
R_3MG93Py9LV1lYqI,,AdditCom,16
R_UrtVng9RxUYqodr,,AdditCom,16
R_yjxZCpumE2JuLwR,,AdditCom,16
R_eOEX0Ye1lmhGlyl,,AdditCom,16
R_cCLhtJmTS5XidYl,,AdditCom,16
R_vZ75WKEQFz64rIt,,AdditCom,16
R_1Nzi2lWnM0CO3kn,,AdditCom,16
R_2tu71tqKKoKbfJ0,,AdditCom,16
R_2PdQi8meHWRd7Fb,,AdditCom,16
R_3PaHNs19NCzMVbu,,AdditCom,16
R_CjK7Ok90OSXQ3XH,,AdditCom,16
R_1lgEwIKXFHGT01V,,AdditCom,16
R_2qq1JLwmdrdJM9d,,AdditCom,16
R_ZrTEV9TpypUZEC5,,AdditCom,16
R_3Gq55dSXHC6ANc8,,AdditCom,16
R_3D8b4ozl4q217Ie,"Dit is denk ik (samen met misschien nog een paar andere zinnen) heel erg cultuurgebonden, ik zou hier zeker rekening mee houden in de resultaten. ",AdditCom,16
R_qV03fIB34drHELn,,AdditCom,16
R_1mRh44rpwMf0PbH,,AdditCom,16
R_3gNkgaxQ9C21dQW,,AdditCom,16
R_21umvRGJCCZXoit,,AdditCom,16
R_BKctGx9a1Hi7w4h,,AdditCom,17
R_u2ffULg0uVmoetj,,AdditCom,17
R_2vf9l3GOwanVBOH,,AdditCom,17
R_OqjAwL4brYESqul,,AdditCom,17
R_1LG8FwYsk4Xgq61,,AdditCom,17
R_2wQZuV97sKRkDfp,,AdditCom,17
R_2dsf9d9zlzEbaRw,,AdditCom,17
R_3j0ZzVXSe6NB0v0,,AdditCom,17
R_2SqwKT4bUhZVaYX,,AdditCom,17
R_6yuZ6GaDGqciNE1,,AdditCom,17
R_22DGKB9Dz59SJIt,,AdditCom,17
R_5iDE07CUBSNZdqF,,AdditCom,17
R_2w61flKU0TAtmrX,,AdditCom,17
R_2Y4gtCNHITcznSw,,AdditCom,17
R_2qDHMLvHLCvMWMS,,AdditCom,17
R_bg7cQUV93CWU245,,AdditCom,17
R_2OTJk9jZohSfhSm,,AdditCom,17
R_pGZjTA8wFerMwcV,,AdditCom,17
R_ypTZBjEyvsMpFG9,,AdditCom,17
R_2YkUceTXXRwe7af,,AdditCom,17
R_3D2u0Wq74kM9j2C,,AdditCom,17
R_2Pv6m5XVNiv6pPQ,,AdditCom,17
R_T1l2TIrq1do7Orn,,AdditCom,17
R_9KphKBeCPmqzBCl,,AdditCom,17
R_3qKjZplc0t8Y2IU,,AdditCom,17
R_4GA7uQFTqbGKnlf,,AdditCom,17
R_1hEVfCsYXJCzsVp,,AdditCom,17
R_cHiCbzLrQrYeizP,,AdditCom,17
R_3fQa4YiudlrrSLd,,AdditCom,17
R_z0gtYvawsJg834J,,AdditCom,17
R_2SvKoXHDxtivA4o,,AdditCom,17
R_CeG821dsnmsmiZP,,AdditCom,17
R_3MG93Py9LV1lYqI,,AdditCom,17
R_UrtVng9RxUYqodr,Makkelijk because patriarchy. :/,AdditCom,17
R_yjxZCpumE2JuLwR,,AdditCom,17
R_eOEX0Ye1lmhGlyl,,AdditCom,17
R_cCLhtJmTS5XidYl,,AdditCom,17
R_vZ75WKEQFz64rIt,,AdditCom,17
R_1Nzi2lWnM0CO3kn,,AdditCom,17
R_2tu71tqKKoKbfJ0,,AdditCom,17
R_2PdQi8meHWRd7Fb,,AdditCom,17
R_3PaHNs19NCzMVbu,,AdditCom,17
R_CjK7Ok90OSXQ3XH,,AdditCom,17
R_1lgEwIKXFHGT01V,,AdditCom,17
R_2qq1JLwmdrdJM9d,,AdditCom,17
R_ZrTEV9TpypUZEC5,,AdditCom,17
R_3Gq55dSXHC6ANc8,,AdditCom,17
R_3D8b4ozl4q217Ie,,AdditCom,17
R_qV03fIB34drHELn,,AdditCom,17
R_1mRh44rpwMf0PbH,Nope,AdditCom,17
R_3gNkgaxQ9C21dQW,,AdditCom,17
R_21umvRGJCCZXoit,,AdditCom,17
R_BKctGx9a1Hi7w4h,,AdditCom,18
R_u2ffULg0uVmoetj,,AdditCom,18
R_2vf9l3GOwanVBOH,,AdditCom,18
R_OqjAwL4brYESqul,"specificatie van 'de stad' vaak niet nodig, want die term wordt meestal alleen gebruikt als iedereen in het gesprek weet welke stad je bedoelt.",AdditCom,18
R_1LG8FwYsk4Xgq61,,AdditCom,18
R_2wQZuV97sKRkDfp,,AdditCom,18
R_2dsf9d9zlzEbaRw,,AdditCom,18
R_3j0ZzVXSe6NB0v0,,AdditCom,18
R_2SqwKT4bUhZVaYX,,AdditCom,18
R_6yuZ6GaDGqciNE1,,AdditCom,18
R_22DGKB9Dz59SJIt,,AdditCom,18
R_5iDE07CUBSNZdqF,,AdditCom,18
R_2w61flKU0TAtmrX,,AdditCom,18
R_2Y4gtCNHITcznSw,,AdditCom,18
R_2qDHMLvHLCvMWMS,,AdditCom,18
R_bg7cQUV93CWU245,,AdditCom,18
R_2OTJk9jZohSfhSm,,AdditCom,18
R_pGZjTA8wFerMwcV,"'De stad'? Dat is nog vreemder, though...",AdditCom,18
R_ypTZBjEyvsMpFG9,,AdditCom,18
R_2YkUceTXXRwe7af,,AdditCom,18
R_3D2u0Wq74kM9j2C,,AdditCom,18
R_2Pv6m5XVNiv6pPQ,,AdditCom,18
R_T1l2TIrq1do7Orn,,AdditCom,18
R_9KphKBeCPmqzBCl,,AdditCom,18
R_3qKjZplc0t8Y2IU,,AdditCom,18
R_4GA7uQFTqbGKnlf,,AdditCom,18
R_1hEVfCsYXJCzsVp,,AdditCom,18
R_cHiCbzLrQrYeizP,,AdditCom,18
R_3fQa4YiudlrrSLd,,AdditCom,18
R_z0gtYvawsJg834J,,AdditCom,18
R_2SvKoXHDxtivA4o,,AdditCom,18
R_CeG821dsnmsmiZP,,AdditCom,18
R_3MG93Py9LV1lYqI,,AdditCom,18
R_UrtVng9RxUYqodr,,AdditCom,18
R_yjxZCpumE2JuLwR,,AdditCom,18
R_eOEX0Ye1lmhGlyl,,AdditCom,18
R_cCLhtJmTS5XidYl,,AdditCom,18
R_vZ75WKEQFz64rIt,,AdditCom,18
R_1Nzi2lWnM0CO3kn,,AdditCom,18
R_2tu71tqKKoKbfJ0,,AdditCom,18
R_2PdQi8meHWRd7Fb,Hij klinkt oke maar de verleden tijd op het einde vind ik raar lezen.,AdditCom,18
R_3PaHNs19NCzMVbu,,AdditCom,18
R_CjK7Ok90OSXQ3XH,,AdditCom,18
R_1lgEwIKXFHGT01V,,AdditCom,18
R_2qq1JLwmdrdJM9d,,AdditCom,18
R_ZrTEV9TpypUZEC5,,AdditCom,18
R_3Gq55dSXHC6ANc8,,AdditCom,18
R_3D8b4ozl4q217Ie,,AdditCom,18
R_qV03fIB34drHELn,,AdditCom,18
R_1mRh44rpwMf0PbH,Zijn hier wel heel veel dingen die meteen in mijn hoofdkwamen en ik koos naar mijn idee de meest logische,AdditCom,18
R_3gNkgaxQ9C21dQW,,AdditCom,18
R_21umvRGJCCZXoit,,AdditCom,18
R_BKctGx9a1Hi7w4h,,AdditCom,19
R_u2ffULg0uVmoetj,,AdditCom,19
R_2vf9l3GOwanVBOH,,AdditCom,19
R_OqjAwL4brYESqul,,AdditCom,19
R_1LG8FwYsk4Xgq61,,AdditCom,19
R_2wQZuV97sKRkDfp,,AdditCom,19
R_2dsf9d9zlzEbaRw,,AdditCom,19
R_3j0ZzVXSe6NB0v0,,AdditCom,19
R_2SqwKT4bUhZVaYX,,AdditCom,19
R_6yuZ6GaDGqciNE1,,AdditCom,19
R_22DGKB9Dz59SJIt,,AdditCom,19
R_5iDE07CUBSNZdqF,,AdditCom,19
R_2w61flKU0TAtmrX,"Mijn hoofd gilde tegelijk ""de deur"" en ""het raam"", maar ik denk dat de deur iets eerder was. Mogelijk omdat ik hier naast een waanzinnig tochtende deur zit :p",AdditCom,19
R_2Y4gtCNHITcznSw,,AdditCom,19
R_2qDHMLvHLCvMWMS,,AdditCom,19
R_bg7cQUV93CWU245,,AdditCom,19
R_2OTJk9jZohSfhSm,,AdditCom,19
R_pGZjTA8wFerMwcV,Qua zinsopbouw zou ik 'snel' ví_í_r '___' zetten.,AdditCom,19
R_ypTZBjEyvsMpFG9,,AdditCom,19
R_2YkUceTXXRwe7af,,AdditCom,19
R_3D2u0Wq74kM9j2C,,AdditCom,19
R_2Pv6m5XVNiv6pPQ,,AdditCom,19
R_T1l2TIrq1do7Orn,,AdditCom,19
R_9KphKBeCPmqzBCl,,AdditCom,19
R_3qKjZplc0t8Y2IU,,AdditCom,19
R_4GA7uQFTqbGKnlf,,AdditCom,19
R_1hEVfCsYXJCzsVp,,AdditCom,19
R_cHiCbzLrQrYeizP,Enkelvoud of meervoud,AdditCom,19
R_3fQa4YiudlrrSLd,,AdditCom,19
R_z0gtYvawsJg834J,,AdditCom,19
R_2SvKoXHDxtivA4o,,AdditCom,19
R_CeG821dsnmsmiZP,,AdditCom,19
R_3MG93Py9LV1lYqI,,AdditCom,19
R_UrtVng9RxUYqodr,,AdditCom,19
R_yjxZCpumE2JuLwR,,AdditCom,19
R_eOEX0Ye1lmhGlyl,,AdditCom,19
R_cCLhtJmTS5XidYl,,AdditCom,19
R_vZ75WKEQFz64rIt,,AdditCom,19
R_1Nzi2lWnM0CO3kn,,AdditCom,19
R_2tu71tqKKoKbfJ0,,AdditCom,19
R_2PdQi8meHWRd7Fb,,AdditCom,19
R_3PaHNs19NCzMVbu,,AdditCom,19
R_CjK7Ok90OSXQ3XH,,AdditCom,19
R_1lgEwIKXFHGT01V,,AdditCom,19
R_2qq1JLwmdrdJM9d,,AdditCom,19
R_ZrTEV9TpypUZEC5,,AdditCom,19
R_3Gq55dSXHC6ANc8,,AdditCom,19
R_3D8b4ozl4q217Ie,,AdditCom,19
R_qV03fIB34drHELn,,AdditCom,19
R_1mRh44rpwMf0PbH,Nope,AdditCom,19
R_3gNkgaxQ9C21dQW,,AdditCom,19
R_21umvRGJCCZXoit,,AdditCom,19
R_BKctGx9a1Hi7w4h,,AdditCom,20
R_u2ffULg0uVmoetj,,AdditCom,20
R_2vf9l3GOwanVBOH,,AdditCom,20
R_OqjAwL4brYESqul,,AdditCom,20
R_1LG8FwYsk4Xgq61,,AdditCom,20
R_2wQZuV97sKRkDfp,,AdditCom,20
R_2dsf9d9zlzEbaRw,,AdditCom,20
R_3j0ZzVXSe6NB0v0,,AdditCom,20
R_2SqwKT4bUhZVaYX,,AdditCom,20
R_6yuZ6GaDGqciNE1,,AdditCom,20
R_22DGKB9Dz59SJIt,,AdditCom,20
R_5iDE07CUBSNZdqF,,AdditCom,20
R_2w61flKU0TAtmrX,,AdditCom,20
R_2Y4gtCNHITcznSw,,AdditCom,20
R_2qDHMLvHLCvMWMS,,AdditCom,20
R_bg7cQUV93CWU245,,AdditCom,20
R_2OTJk9jZohSfhSm,,AdditCom,20
R_pGZjTA8wFerMwcV,HAHA studenten,AdditCom,20
R_ypTZBjEyvsMpFG9,,AdditCom,20
R_2YkUceTXXRwe7af,,AdditCom,20
R_3D2u0Wq74kM9j2C,deze zin is zo voorspelbaar; dit onderzoek neigt naar een selffulfilling prophesy,AdditCom,20
R_2Pv6m5XVNiv6pPQ,,AdditCom,20
R_T1l2TIrq1do7Orn,,AdditCom,20
R_9KphKBeCPmqzBCl,,AdditCom,20
R_3qKjZplc0t8Y2IU,,AdditCom,20
R_4GA7uQFTqbGKnlf,,AdditCom,20
R_1hEVfCsYXJCzsVp,,AdditCom,20
R_cHiCbzLrQrYeizP,,AdditCom,20
R_3fQa4YiudlrrSLd,,AdditCom,20
R_z0gtYvawsJg834J,,AdditCom,20
R_2SvKoXHDxtivA4o,,AdditCom,20
R_CeG821dsnmsmiZP,,AdditCom,20
R_3MG93Py9LV1lYqI,,AdditCom,20
R_UrtVng9RxUYqodr,,AdditCom,20
R_yjxZCpumE2JuLwR,,AdditCom,20
R_eOEX0Ye1lmhGlyl,,AdditCom,20
R_cCLhtJmTS5XidYl,,AdditCom,20
R_vZ75WKEQFz64rIt,,AdditCom,20
R_1Nzi2lWnM0CO3kn,,AdditCom,20
R_2tu71tqKKoKbfJ0,,AdditCom,20
R_2PdQi8meHWRd7Fb,,AdditCom,20
R_3PaHNs19NCzMVbu,,AdditCom,20
R_CjK7Ok90OSXQ3XH,,AdditCom,20
R_1lgEwIKXFHGT01V,,AdditCom,20
R_2qq1JLwmdrdJM9d,,AdditCom,20
R_ZrTEV9TpypUZEC5,,AdditCom,20
R_3Gq55dSXHC6ANc8,,AdditCom,20
R_3D8b4ozl4q217Ie,,AdditCom,20
R_qV03fIB34drHELn,,AdditCom,20
R_1mRh44rpwMf0PbH,,AdditCom,20
R_3gNkgaxQ9C21dQW,,AdditCom,20
R_21umvRGJCCZXoit,,AdditCom,20
R_BKctGx9a1Hi7w4h,,AdditCom,21
R_u2ffULg0uVmoetj,,AdditCom,21
R_2vf9l3GOwanVBOH,,AdditCom,21
R_OqjAwL4brYESqul,'voor de veiligheid' zou ik weglaten,AdditCom,21
R_1LG8FwYsk4Xgq61,,AdditCom,21
R_2wQZuV97sKRkDfp,evt. de snelheid,AdditCom,21
R_2dsf9d9zlzEbaRw,,AdditCom,21
R_3j0ZzVXSe6NB0v0,,AdditCom,21
R_2SqwKT4bUhZVaYX,,AdditCom,21
R_6yuZ6GaDGqciNE1,,AdditCom,21
R_22DGKB9Dz59SJIt,,AdditCom,21
R_5iDE07CUBSNZdqF,,AdditCom,21
R_2w61flKU0TAtmrX,,AdditCom,21
R_2Y4gtCNHITcznSw,,AdditCom,21
R_2qDHMLvHLCvMWMS,,AdditCom,21
R_bg7cQUV93CWU245,,AdditCom,21
R_2OTJk9jZohSfhSm,andere optie was: het verkeer ,AdditCom,21
R_pGZjTA8wFerMwcV,'Je' snelheid?,AdditCom,21
R_ypTZBjEyvsMpFG9,,AdditCom,21
R_2YkUceTXXRwe7af,,AdditCom,21
R_3D2u0Wq74kM9j2C,,AdditCom,21
R_2Pv6m5XVNiv6pPQ,,AdditCom,21
R_T1l2TIrq1do7Orn,,AdditCom,21
R_9KphKBeCPmqzBCl,,AdditCom,21
R_3qKjZplc0t8Y2IU,,AdditCom,21
R_4GA7uQFTqbGKnlf,,AdditCom,21
R_1hEVfCsYXJCzsVp,,AdditCom,21
R_cHiCbzLrQrYeizP,,AdditCom,21
R_3fQa4YiudlrrSLd,,AdditCom,21
R_z0gtYvawsJg834J,,AdditCom,21
R_2SvKoXHDxtivA4o,,AdditCom,21
R_CeG821dsnmsmiZP,,AdditCom,21
R_3MG93Py9LV1lYqI,,AdditCom,21
R_UrtVng9RxUYqodr,,AdditCom,21
R_yjxZCpumE2JuLwR,,AdditCom,21
R_eOEX0Ye1lmhGlyl,,AdditCom,21
R_cCLhtJmTS5XidYl,,AdditCom,21
R_vZ75WKEQFz64rIt,Ik twijfelde bij deze wel tussen de weg en het verkeer.,AdditCom,21
R_1Nzi2lWnM0CO3kn,,AdditCom,21
R_2tu71tqKKoKbfJ0,,AdditCom,21
R_2PdQi8meHWRd7Fb,,AdditCom,21
R_3PaHNs19NCzMVbu,,AdditCom,21
R_CjK7Ok90OSXQ3XH,,AdditCom,21
R_1lgEwIKXFHGT01V,,AdditCom,21
R_2qq1JLwmdrdJM9d,,AdditCom,21
R_ZrTEV9TpypUZEC5,,AdditCom,21
R_3Gq55dSXHC6ANc8,,AdditCom,21
R_3D8b4ozl4q217Ie,,AdditCom,21
R_qV03fIB34drHELn,Betekent een onderbroken streepje nu 2 woorden?,AdditCom,21
R_1mRh44rpwMf0PbH,Nope,AdditCom,21
R_3gNkgaxQ9C21dQW,,AdditCom,21
R_21umvRGJCCZXoit,,AdditCom,21
