subj_id,Completion,measure,sentID
R_2SvKoXHDxtivA4o,het team,Comp,10
R_CeG821dsnmsmiZP,het team,Comp,10
R_3MG93Py9LV1lYqI,het team,Comp,10
R_UrtVng9RxUYqodr,de kids,Comp,10
R_yjxZCpumE2JuLwR,het team,Comp,10
R_eOEX0Ye1lmhGlyl,het team,Comp,10
R_cCLhtJmTS5XidYl,het seniorenteam ,Comp,10
R_vZ75WKEQFz64rIt,het team,Comp,10
R_1Nzi2lWnM0CO3kn,een team,Comp,10
R_2tu71tqKKoKbfJ0,een team,Comp,10
R_2PdQi8meHWRd7Fb,het eerste,Comp,10
R_3PaHNs19NCzMVbu,het team,Comp,10
R_CjK7Ok90OSXQ3XH,het team,Comp,10
R_1lgEwIKXFHGT01V,het team,Comp,10
R_2qq1JLwmdrdJM9d,de dames,Comp,10
R_ZrTEV9TpypUZEC5,het team,Comp,10
R_3Gq55dSXHC6ANc8,de dames,Comp,10
R_3D8b4ozl4q217Ie,zijn team,Comp,10
R_qV03fIB34drHELn,de ploeg,Comp,10
R_1mRh44rpwMf0PbH,het team,Comp,10
R_3gNkgaxQ9C21dQW,het team,Comp,10
R_21umvRGJCCZXoit,het team,Comp,10
R_BKctGx9a1Hi7w4h,de post,Comp,11
R_u2ffULg0uVmoetj,de post,Comp,11
R_2vf9l3GOwanVBOH,de post,Comp,11
R_OqjAwL4brYESqul,de post,Comp,11
R_1LG8FwYsk4Xgq61,een postzegel,Comp,11
R_2wQZuV97sKRkDfp,de post,Comp,11
R_2dsf9d9zlzEbaRw,de post,Comp,11
R_3j0ZzVXSe6NB0v0,de post,Comp,11
R_2SqwKT4bUhZVaYX,een envelop,Comp,11
R_6yuZ6GaDGqciNE1,een postzegel,Comp,11
R_22DGKB9Dz59SJIt,de post,Comp,11
R_5iDE07CUBSNZdqF,de post,Comp,11
R_2w61flKU0TAtmrX,de post,Comp,11
R_2Y4gtCNHITcznSw,de post,Comp,11
R_2qDHMLvHLCvMWMS,de post,Comp,11
R_bg7cQUV93CWU245,de post,Comp,11
R_2OTJk9jZohSfhSm,de post,Comp,11
R_pGZjTA8wFerMwcV,de post,Comp,11
R_ypTZBjEyvsMpFG9,de post,Comp,11
R_2YkUceTXXRwe7af,de post,Comp,11
R_3D2u0Wq74kM9j2C,de post,Comp,11
R_2Pv6m5XVNiv6pPQ,de post,Comp,11
R_T1l2TIrq1do7Orn,de post,Comp,11
R_9KphKBeCPmqzBCl,de post,Comp,11
R_3qKjZplc0t8Y2IU,de post,Comp,11
R_4GA7uQFTqbGKnlf,de post,Comp,11
R_1hEVfCsYXJCzsVp,de post,Comp,11
R_cHiCbzLrQrYeizP,De post,Comp,11
R_3fQa4YiudlrrSLd,een postzegel,Comp,11
R_z0gtYvawsJg834J,de post,Comp,11
R_2SvKoXHDxtivA4o,de post,Comp,11
R_CeG821dsnmsmiZP,de post,Comp,11
R_3MG93Py9LV1lYqI,de post,Comp,11
R_UrtVng9RxUYqodr,de post,Comp,11
R_yjxZCpumE2JuLwR,de post,Comp,11
R_eOEX0Ye1lmhGlyl,de post,Comp,11
R_cCLhtJmTS5XidYl,de post,Comp,11
R_vZ75WKEQFz64rIt,de post,Comp,11
R_1Nzi2lWnM0CO3kn,een postzegel,Comp,11
R_2tu71tqKKoKbfJ0,de post,Comp,11
R_2PdQi8meHWRd7Fb,een postzegel,Comp,11
R_3PaHNs19NCzMVbu,de post,Comp,11
R_CjK7Ok90OSXQ3XH,de post,Comp,11
R_1lgEwIKXFHGT01V,de post,Comp,11
R_2qq1JLwmdrdJM9d,de postzegels,Comp,11
R_ZrTEV9TpypUZEC5,de post,Comp,11
R_3Gq55dSXHC6ANc8,de post,Comp,11
R_3D8b4ozl4q217Ie,de post,Comp,11
R_qV03fIB34drHELn,een envelop,Comp,11
R_1mRh44rpwMf0PbH,de post,Comp,11
R_3gNkgaxQ9C21dQW,de post ,Comp,11
R_21umvRGJCCZXoit,een envelop,Comp,11
R_BKctGx9a1Hi7w4h,de auto,Comp,12
R_u2ffULg0uVmoetj,de auto,Comp,12
R_2vf9l3GOwanVBOH,de bus,Comp,12
R_OqjAwL4brYESqul,de auto,Comp,12
R_1LG8FwYsk4Xgq61,de auto,Comp,12
R_2wQZuV97sKRkDfp,de bus,Comp,12
R_2dsf9d9zlzEbaRw,de auto,Comp,12
R_3j0ZzVXSe6NB0v0,de auto,Comp,12
R_2SqwKT4bUhZVaYX,de bus,Comp,12
R_6yuZ6GaDGqciNE1,de auto,Comp,12
R_22DGKB9Dz59SJIt,de auto,Comp,12
R_5iDE07CUBSNZdqF,de auto,Comp,12
R_2w61flKU0TAtmrX,de auto,Comp,12
R_2Y4gtCNHITcznSw,de auto,Comp,12
R_2qDHMLvHLCvMWMS,de auto,Comp,12
R_bg7cQUV93CWU245,de auto,Comp,12
R_2OTJk9jZohSfhSm,de auto ,Comp,12
R_pGZjTA8wFerMwcV,de auto,Comp,12
R_ypTZBjEyvsMpFG9,de bus,Comp,12
R_2YkUceTXXRwe7af,de bus,Comp,12
R_3D2u0Wq74kM9j2C,de trein,Comp,12
R_2Pv6m5XVNiv6pPQ,de auto,Comp,12
R_T1l2TIrq1do7Orn,de auto,Comp,12
R_9KphKBeCPmqzBCl,de auto,Comp,12
R_3qKjZplc0t8Y2IU,het OV,Comp,12
R_4GA7uQFTqbGKnlf,de auto,Comp,12
R_1hEVfCsYXJCzsVp,de auto,Comp,12
R_cHiCbzLrQrYeizP,De auto,Comp,12
R_3fQa4YiudlrrSLd,een paraplu,Comp,12
R_z0gtYvawsJg834J,de auto,Comp,12
R_2SvKoXHDxtivA4o,de auto,Comp,12
R_CeG821dsnmsmiZP,de auto,Comp,12
R_3MG93Py9LV1lYqI,de auto,Comp,12
R_UrtVng9RxUYqodr,de tram,Comp,12
R_yjxZCpumE2JuLwR,de paraplu,Comp,12
R_eOEX0Ye1lmhGlyl,de auto,Comp,12
R_cCLhtJmTS5XidYl,de auto,Comp,12
R_vZ75WKEQFz64rIt,de auto,Comp,12
R_1Nzi2lWnM0CO3kn,de paraplu,Comp,12
R_2tu71tqKKoKbfJ0,de auto,Comp,12
R_2PdQi8meHWRd7Fb,de auto,Comp,12
R_3PaHNs19NCzMVbu,de auto,Comp,12
R_CjK7Ok90OSXQ3XH,de auto,Comp,12
R_1lgEwIKXFHGT01V,de auto,Comp,12
R_2qq1JLwmdrdJM9d,de auto,Comp,12
R_ZrTEV9TpypUZEC5,de auto,Comp,12
R_3Gq55dSXHC6ANc8,de auto,Comp,12
R_3D8b4ozl4q217Ie,de auto,Comp,12
R_qV03fIB34drHELn,de auto,Comp,12
R_1mRh44rpwMf0PbH,de auto,Comp,12
R_3gNkgaxQ9C21dQW,de auto,Comp,12
R_21umvRGJCCZXoit,de auto,Comp,12
R_BKctGx9a1Hi7w4h,de dokter,Comp,13
R_u2ffULg0uVmoetj,de dokter,Comp,13
R_2vf9l3GOwanVBOH,de dokter,Comp,13
R_OqjAwL4brYESqul,de dokter,Comp,13
R_1LG8FwYsk4Xgq61,de dokter,Comp,13
R_2wQZuV97sKRkDfp,de dokter,Comp,13
R_2dsf9d9zlzEbaRw,de dokter,Comp,13
R_3j0ZzVXSe6NB0v0,de dokter,Comp,13
R_2SqwKT4bUhZVaYX,de dokter,Comp,13
R_6yuZ6GaDGqciNE1,de dokter,Comp,13
R_22DGKB9Dz59SJIt,de huisarts,Comp,13
R_5iDE07CUBSNZdqF,de dokter,Comp,13
R_2w61flKU0TAtmrX,de huisarts,Comp,13
R_2Y4gtCNHITcznSw,de huisarts,Comp,13
R_2qDHMLvHLCvMWMS,de dokter,Comp,13
R_bg7cQUV93CWU245,de dokter,Comp,13
R_2OTJk9jZohSfhSm,de dokter ,Comp,13
R_pGZjTA8wFerMwcV,de dokter,Comp,13
R_ypTZBjEyvsMpFG9,de huisarts,Comp,13
R_2YkUceTXXRwe7af,de huisarts,Comp,13
R_3D2u0Wq74kM9j2C,de dokter,Comp,13
R_2Pv6m5XVNiv6pPQ,de dokter,Comp,13
R_T1l2TIrq1do7Orn,de dokter,Comp,13
R_9KphKBeCPmqzBCl,de dokter,Comp,13
R_3qKjZplc0t8Y2IU,de doktor,Comp,13
R_4GA7uQFTqbGKnlf,de dokter,Comp,13
R_1hEVfCsYXJCzsVp,de dokter,Comp,13
R_cHiCbzLrQrYeizP,De dokter,Comp,13
R_3fQa4YiudlrrSLd,de huisarts,Comp,13
R_z0gtYvawsJg834J,de dokter,Comp,13
R_2SvKoXHDxtivA4o,de dokter,Comp,13
R_CeG821dsnmsmiZP,de dokter,Comp,13
R_3MG93Py9LV1lYqI,de dokter,Comp,13
R_UrtVng9RxUYqodr,de dokter,Comp,13
R_yjxZCpumE2JuLwR,de dokter,Comp,13
R_eOEX0Ye1lmhGlyl,de dokter,Comp,13
R_cCLhtJmTS5XidYl,de huisarts,Comp,13
R_vZ75WKEQFz64rIt,de huisarts,Comp,13
R_1Nzi2lWnM0CO3kn,de huisarts,Comp,13
R_2tu71tqKKoKbfJ0,naar bed,Comp,13
R_2PdQi8meHWRd7Fb,de dokter,Comp,13
R_3PaHNs19NCzMVbu,de huisarts,Comp,13
R_CjK7Ok90OSXQ3XH,de dokter,Comp,13
R_1lgEwIKXFHGT01V,de dokter,Comp,13
R_2qq1JLwmdrdJM9d,de dokter,Comp,13
R_ZrTEV9TpypUZEC5,de dokter,Comp,13
R_3Gq55dSXHC6ANc8,de dokter,Comp,13
R_3D8b4ozl4q217Ie,de dokter,Comp,13
R_qV03fIB34drHELn,de dokter,Comp,13
R_1mRh44rpwMf0PbH,de dokter,Comp,13
R_3gNkgaxQ9C21dQW,de dokter ,Comp,13
R_21umvRGJCCZXoit,de huisarts,Comp,13
R_BKctGx9a1Hi7w4h,het gangpad,Comp,15
R_u2ffULg0uVmoetj,het gangpad,Comp,15
R_2vf9l3GOwanVBOH,het schap,Comp,15
R_OqjAwL4brYESqul,het pad,Comp,15
R_1LG8FwYsk4Xgq61,het schap,Comp,15
R_2wQZuV97sKRkDfp,het schap,Comp,15
R_2dsf9d9zlzEbaRw,het gangpad,Comp,15
R_3j0ZzVXSe6NB0v0,het schap,Comp,15
R_2SqwKT4bUhZVaYX,de schappen,Comp,15
R_6yuZ6GaDGqciNE1,het gangpad,Comp,15
R_22DGKB9Dz59SJIt,het gangpad,Comp,15
R_5iDE07CUBSNZdqF,het gangpad,Comp,15
R_2w61flKU0TAtmrX,het gangpad,Comp,15
R_2Y4gtCNHITcznSw,het pad,Comp,15
R_2qDHMLvHLCvMWMS,het pad,Comp,15
R_bg7cQUV93CWU245,het gangpad,Comp,15
R_2OTJk9jZohSfhSm,het gangpad ,Comp,15
R_pGZjTA8wFerMwcV,de rij,Comp,15
R_ypTZBjEyvsMpFG9,de gang,Comp,15
R_2YkUceTXXRwe7af,het gangpad,Comp,15
R_3D2u0Wq74kM9j2C,het schap,Comp,15
R_2Pv6m5XVNiv6pPQ,het pad,Comp,15
R_T1l2TIrq1do7Orn,de gang,Comp,15
R_9KphKBeCPmqzBCl,het pad,Comp,15
R_3qKjZplc0t8Y2IU,de rij,Comp,15
R_4GA7uQFTqbGKnlf,het pad,Comp,15
R_1hEVfCsYXJCzsVp,het gangpad,Comp,15
R_cHiCbzLrQrYeizP,Het gangpad,Comp,15
R_3fQa4YiudlrrSLd,het gangpad,Comp,15
R_z0gtYvawsJg834J,de gang,Comp,15
R_2SvKoXHDxtivA4o,de gang,Comp,15
R_CeG821dsnmsmiZP,het gangpad,Comp,15
R_3MG93Py9LV1lYqI,de rij,Comp,15
R_UrtVng9RxUYqodr,het gangpad,Comp,15
R_yjxZCpumE2JuLwR,de rij,Comp,15
R_eOEX0Ye1lmhGlyl,het schap,Comp,15
R_cCLhtJmTS5XidYl,het gangpad ,Comp,15
R_vZ75WKEQFz64rIt,het gangpad,Comp,15
R_1Nzi2lWnM0CO3kn,het gangpad,Comp,15
R_2tu71tqKKoKbfJ0,het schap,Comp,15
R_2PdQi8meHWRd7Fb,het pad,Comp,15
R_3PaHNs19NCzMVbu,het gangpad,Comp,15
R_CjK7Ok90OSXQ3XH,het gangpad,Comp,15
R_1lgEwIKXFHGT01V,het schap,Comp,15
R_2qq1JLwmdrdJM9d,het schap,Comp,15
R_ZrTEV9TpypUZEC5,het gangpad,Comp,15
R_3Gq55dSXHC6ANc8,de gang,Comp,15
R_3D8b4ozl4q217Ie,het gangpad,Comp,15
R_qV03fIB34drHELn,de rij,Comp,15
R_1mRh44rpwMf0PbH,het gangpad,Comp,15
R_3gNkgaxQ9C21dQW,Het gangpad ,Comp,15
R_21umvRGJCCZXoit,het gangpad,Comp,15
R_BKctGx9a1Hi7w4h,de krant,Comp,16
R_u2ffULg0uVmoetj,de krant,Comp,16
R_2vf9l3GOwanVBOH,de krant,Comp,16
R_OqjAwL4brYESqul,de krant,Comp,16
R_1LG8FwYsk4Xgq61,de krant,Comp,16
R_2wQZuV97sKRkDfp,de krant,Comp,16
R_2dsf9d9zlzEbaRw,de krant,Comp,16
R_3j0ZzVXSe6NB0v0,de Bijbel,Comp,16
R_2SqwKT4bUhZVaYX,een boek,Comp,16
R_6yuZ6GaDGqciNE1,de krant,Comp,16
R_22DGKB9Dz59SJIt,de krant,Comp,16
R_5iDE07CUBSNZdqF,de krant,Comp,16
R_2w61flKU0TAtmrX,een boek,Comp,16
R_2Y4gtCNHITcznSw,de krant,Comp,16
R_2qDHMLvHLCvMWMS,de krant,Comp,16
R_bg7cQUV93CWU245,de krant,Comp,16
R_2OTJk9jZohSfhSm,de krant,Comp,16
R_pGZjTA8wFerMwcV,de krant,Comp,16
R_ypTZBjEyvsMpFG9,de krant,Comp,16
R_2YkUceTXXRwe7af,de krant,Comp,16
R_3D2u0Wq74kM9j2C,de krant,Comp,16
R_2Pv6m5XVNiv6pPQ,de krant,Comp,16
R_T1l2TIrq1do7Orn,de krant,Comp,16
R_9KphKBeCPmqzBCl,de krant,Comp,16
R_3qKjZplc0t8Y2IU,de krant,Comp,16
R_4GA7uQFTqbGKnlf,de krant,Comp,16
R_1hEVfCsYXJCzsVp,de krant,Comp,16
R_cHiCbzLrQrYeizP,De krant,Comp,16
R_3fQa4YiudlrrSLd,de krant,Comp,16
R_z0gtYvawsJg834J,de krant,Comp,16
R_2SvKoXHDxtivA4o,de krant,Comp,16
R_CeG821dsnmsmiZP,de krant,Comp,16
R_3MG93Py9LV1lYqI,de krant,Comp,16
R_UrtVng9RxUYqodr,de krant,Comp,16
R_yjxZCpumE2JuLwR,een boek,Comp,16
R_eOEX0Ye1lmhGlyl,de krant,Comp,16
R_cCLhtJmTS5XidYl,de krant,Comp,16
R_vZ75WKEQFz64rIt,de krant,Comp,16
R_1Nzi2lWnM0CO3kn,de krant,Comp,16
R_2tu71tqKKoKbfJ0,de krant,Comp,16
R_2PdQi8meHWRd7Fb,de krant,Comp,16
R_3PaHNs19NCzMVbu,de krant,Comp,16
R_CjK7Ok90OSXQ3XH,de krant,Comp,16
R_1lgEwIKXFHGT01V,de krant,Comp,16
R_2qq1JLwmdrdJM9d,de krant,Comp,16
R_ZrTEV9TpypUZEC5,een boek,Comp,16
R_3Gq55dSXHC6ANc8,de krant,Comp,16
R_3D8b4ozl4q217Ie,de krant,Comp,16
R_qV03fIB34drHELn,de krant,Comp,16
R_1mRh44rpwMf0PbH,de krant,Comp,16
R_3gNkgaxQ9C21dQW,de krant ,Comp,16
R_21umvRGJCCZXoit,de krant,Comp,16
R_BKctGx9a1Hi7w4h,de stoel,Comp,17
R_u2ffULg0uVmoetj,de stoel,Comp,17
R_2vf9l3GOwanVBOH,de stoel,Comp,17
R_OqjAwL4brYESqul,de stoel,Comp,17
R_1LG8FwYsk4Xgq61,de stoel,Comp,17
R_2wQZuV97sKRkDfp,de stoel,Comp,17
R_2dsf9d9zlzEbaRw,de stoel,Comp,17
R_3j0ZzVXSe6NB0v0,de stoel,Comp,17
R_2SqwKT4bUhZVaYX,de stoel,Comp,17
R_6yuZ6GaDGqciNE1,de stoel,Comp,17
R_22DGKB9Dz59SJIt,de stoel,Comp,17
R_5iDE07CUBSNZdqF,de stoel,Comp,17
R_2w61flKU0TAtmrX,de stoel,Comp,17
R_2Y4gtCNHITcznSw,de stoel,Comp,17
R_2qDHMLvHLCvMWMS,de stoel,Comp,17
R_bg7cQUV93CWU245,de stoel,Comp,17
R_2OTJk9jZohSfhSm,de stoel,Comp,17
R_pGZjTA8wFerMwcV,de stoel,Comp,17
R_ypTZBjEyvsMpFG9,de stoel,Comp,17
R_2YkUceTXXRwe7af,de stoel,Comp,17
R_3D2u0Wq74kM9j2C,de stoel,Comp,17
R_2Pv6m5XVNiv6pPQ,de stoel,Comp,17
R_T1l2TIrq1do7Orn,de stoel,Comp,17
R_9KphKBeCPmqzBCl,de stoel,Comp,17
R_3qKjZplc0t8Y2IU,de stoel,Comp,17
R_4GA7uQFTqbGKnlf,de stoel,Comp,17
R_1hEVfCsYXJCzsVp,de stoel ,Comp,17
R_cHiCbzLrQrYeizP,De stoel,Comp,17
R_3fQa4YiudlrrSLd,de stoel,Comp,17
R_z0gtYvawsJg834J,de stoel,Comp,17
R_2SvKoXHDxtivA4o,de stoel,Comp,17
R_CeG821dsnmsmiZP,de stoel,Comp,17
R_3MG93Py9LV1lYqI,de stoel,Comp,17
R_UrtVng9RxUYqodr,de stoel,Comp,17
R_yjxZCpumE2JuLwR,de stoel,Comp,17
R_eOEX0Ye1lmhGlyl,de stoel,Comp,17
R_cCLhtJmTS5XidYl,de stoel,Comp,17
R_vZ75WKEQFz64rIt,de stoel,Comp,17
R_1Nzi2lWnM0CO3kn,de stoel,Comp,17
R_2tu71tqKKoKbfJ0,de stoel,Comp,17
R_2PdQi8meHWRd7Fb,de stoel,Comp,17
R_3PaHNs19NCzMVbu,de stoel,Comp,17
R_CjK7Ok90OSXQ3XH,de stoel,Comp,17
R_1lgEwIKXFHGT01V,de stoel,Comp,17
R_2qq1JLwmdrdJM9d,de stoel,Comp,17
R_ZrTEV9TpypUZEC5,de stoel,Comp,17
R_3Gq55dSXHC6ANc8,de stoel,Comp,17
R_3D8b4ozl4q217Ie,de stoel,Comp,17
R_qV03fIB34drHELn,de stoel,Comp,17
R_1mRh44rpwMf0PbH,de stoel,Comp,17
R_3gNkgaxQ9C21dQW,de stoel,Comp,17
R_21umvRGJCCZXoit,de stoel,Comp,17
R_BKctGx9a1Hi7w4h,de stad,Comp,18
R_u2ffULg0uVmoetj,de winkel,Comp,18
R_2vf9l3GOwanVBOH,de stad,Comp,18
R_OqjAwL4brYESqul,de stad,Comp,18
R_1LG8FwYsk4Xgq61,het winkelcentrum,Comp,18
R_2wQZuV97sKRkDfp,het winkelcentrum,Comp,18
R_2dsf9d9zlzEbaRw,de winkel,Comp,18
R_3j0ZzVXSe6NB0v0,het winkelcentrum,Comp,18
R_2SqwKT4bUhZVaYX,het warenhuis,Comp,18
R_6yuZ6GaDGqciNE1,de winkelstraat,Comp,18
R_22DGKB9Dz59SJIt,de stad,Comp,18
R_5iDE07CUBSNZdqF,de stad,Comp,18
R_2w61flKU0TAtmrX,de stad,Comp,18
R_2Y4gtCNHITcznSw,het winkelcentrum,Comp,18
R_2qDHMLvHLCvMWMS,de stad,Comp,18
R_bg7cQUV93CWU245,een winkelcentrum,Comp,18
R_2OTJk9jZohSfhSm,het winkelcentrum,Comp,18
R_pGZjTA8wFerMwcV,de winkel,Comp,18
R_ypTZBjEyvsMpFG9,de stad,Comp,18
R_2YkUceTXXRwe7af,het centrum,Comp,18
R_3D2u0Wq74kM9j2C,het winkelcentrum,Comp,18
R_2Pv6m5XVNiv6pPQ,de stad,Comp,18
R_T1l2TIrq1do7Orn,het shoppingcenter,Comp,18
R_9KphKBeCPmqzBCl,het centrum,Comp,18
R_3qKjZplc0t8Y2IU,de stad,Comp,18
R_4GA7uQFTqbGKnlf,de stad,Comp,18
R_1hEVfCsYXJCzsVp,de stad,Comp,18
R_cHiCbzLrQrYeizP,De stad,Comp,18
R_3fQa4YiudlrrSLd,de stad,Comp,18
R_z0gtYvawsJg834J,de winkel,Comp,18
R_2SvKoXHDxtivA4o,de stad,Comp,18
R_CeG821dsnmsmiZP,de stad,Comp,18
R_3MG93Py9LV1lYqI,het winkelcentrum,Comp,18
R_UrtVng9RxUYqodr,het winkelcentrum,Comp,18
R_yjxZCpumE2JuLwR,de stad,Comp,18
R_eOEX0Ye1lmhGlyl,de stad,Comp,18
R_cCLhtJmTS5XidYl,de stad,Comp,18
R_vZ75WKEQFz64rIt,de stad,Comp,18
R_1Nzi2lWnM0CO3kn,het winkelcentrum ,Comp,18
R_2tu71tqKKoKbfJ0,de stad,Comp,18
R_2PdQi8meHWRd7Fb,de stad,Comp,18
R_3PaHNs19NCzMVbu,in de stad,Comp,18
R_CjK7Ok90OSXQ3XH,het winkelcentrum,Comp,18
R_1lgEwIKXFHGT01V,de stad,Comp,18
R_2qq1JLwmdrdJM9d,de winkel,Comp,18
R_ZrTEV9TpypUZEC5,het centrum,Comp,18
R_3Gq55dSXHC6ANc8,de stad,Comp,18
R_3D8b4ozl4q217Ie,het winkelcentrum,Comp,18
R_qV03fIB34drHELn,de stad,Comp,18
R_1mRh44rpwMf0PbH,het winkelcentrum,Comp,18
R_3gNkgaxQ9C21dQW,de stad,Comp,18
R_21umvRGJCCZXoit,een winkelcentrum,Comp,18
R_BKctGx9a1Hi7w4h,de ramen,Comp,19
R_u2ffULg0uVmoetj,de ramen,Comp,19
R_2vf9l3GOwanVBOH,het raam,Comp,19
R_OqjAwL4brYESqul,het raam,Comp,19
R_1LG8FwYsk4Xgq61,de ramen,Comp,19
R_2wQZuV97sKRkDfp,het raam,Comp,19
R_2dsf9d9zlzEbaRw,de deur,Comp,19
R_3j0ZzVXSe6NB0v0,het raam,Comp,19
R_2SqwKT4bUhZVaYX,het raam,Comp,19
R_6yuZ6GaDGqciNE1,het raam,Comp,19
R_22DGKB9Dz59SJIt,het raam,Comp,19
R_5iDE07CUBSNZdqF,het raam,Comp,19
R_2w61flKU0TAtmrX,de deur,Comp,19
R_2Y4gtCNHITcznSw,de deur,Comp,19
R_2qDHMLvHLCvMWMS,het raam,Comp,19
R_bg7cQUV93CWU245,het raam,Comp,19
R_2OTJk9jZohSfhSm,het raam ,Comp,19
R_pGZjTA8wFerMwcV,de ramen,Comp,19
R_ypTZBjEyvsMpFG9,het raam,Comp,19
R_2YkUceTXXRwe7af,het raam,Comp,19
R_3D2u0Wq74kM9j2C,de ramen,Comp,19
R_2Pv6m5XVNiv6pPQ,het raam,Comp,19
R_T1l2TIrq1do7Orn,het raam,Comp,19
R_9KphKBeCPmqzBCl,het raam,Comp,19
R_3qKjZplc0t8Y2IU,de ramen,Comp,19
R_4GA7uQFTqbGKnlf,de deur,Comp,19
R_1hEVfCsYXJCzsVp,het raam,Comp,19
R_cHiCbzLrQrYeizP,De ramen,Comp,19
R_3fQa4YiudlrrSLd,de deur,Comp,19
R_z0gtYvawsJg834J,het raam,Comp,19
R_2SvKoXHDxtivA4o,het raam,Comp,19
R_CeG821dsnmsmiZP,het raam,Comp,19
R_3MG93Py9LV1lYqI,het raam,Comp,19
R_UrtVng9RxUYqodr,het raam,Comp,19
R_yjxZCpumE2JuLwR,het raam,Comp,19
R_eOEX0Ye1lmhGlyl,het raam,Comp,19
R_cCLhtJmTS5XidYl,de ramen,Comp,19
R_vZ75WKEQFz64rIt,de ramen,Comp,19
R_1Nzi2lWnM0CO3kn,het raam,Comp,19
R_2tu71tqKKoKbfJ0,de deur,Comp,19
R_2PdQi8meHWRd7Fb,de deur,Comp,19
R_3PaHNs19NCzMVbu,de ramen,Comp,19
R_CjK7Ok90OSXQ3XH,het raam,Comp,19
R_1lgEwIKXFHGT01V,de deur,Comp,19
R_2qq1JLwmdrdJM9d,het raam,Comp,19
R_ZrTEV9TpypUZEC5,het raam,Comp,19
R_3Gq55dSXHC6ANc8,het raam,Comp,19
R_3D8b4ozl4q217Ie,het raam,Comp,19
R_qV03fIB34drHELn,de deuren,Comp,19
R_1mRh44rpwMf0PbH,Het raam,Comp,19
R_3gNkgaxQ9C21dQW,het raam,Comp,19
R_21umvRGJCCZXoit,het raam,Comp,19
R_BKctGx9a1Hi7w4h,de vaat,Comp,20
R_u2ffULg0uVmoetj,de afwas,Comp,20
R_2vf9l3GOwanVBOH,de afwas,Comp,20
R_OqjAwL4brYESqul,de afwas,Comp,20
R_1LG8FwYsk4Xgq61,de afwas,Comp,20
R_2wQZuV97sKRkDfp,de afwas,Comp,20
R_2dsf9d9zlzEbaRw,de afwas,Comp,20
R_3j0ZzVXSe6NB0v0,de afwas,Comp,20
R_2SqwKT4bUhZVaYX,de afwas,Comp,20
R_6yuZ6GaDGqciNE1,de afwas,Comp,20
R_22DGKB9Dz59SJIt,de afwas,Comp,20
R_5iDE07CUBSNZdqF,de afwas,Comp,20
R_2w61flKU0TAtmrX,de afwas,Comp,20
R_2Y4gtCNHITcznSw,de afwas,Comp,20
R_2qDHMLvHLCvMWMS,de afwas,Comp,20
R_bg7cQUV93CWU245,de afwas,Comp,20
R_2OTJk9jZohSfhSm,de afwas ,Comp,20
R_pGZjTA8wFerMwcV,de afwas,Comp,20
R_ypTZBjEyvsMpFG9,de afwas,Comp,20
R_2YkUceTXXRwe7af,de afwas,Comp,20
R_3D2u0Wq74kM9j2C,de afwas,Comp,20
R_2Pv6m5XVNiv6pPQ,de vaat,Comp,20
R_T1l2TIrq1do7Orn,de afwas,Comp,20
R_9KphKBeCPmqzBCl,de vaat,Comp,20
R_3qKjZplc0t8Y2IU,de afwas,Comp,20
R_4GA7uQFTqbGKnlf,de afwas,Comp,20
R_1hEVfCsYXJCzsVp,de afwas,Comp,20
R_cHiCbzLrQrYeizP,De afwas ,Comp,20
R_3fQa4YiudlrrSLd,de afwas,Comp,20
R_z0gtYvawsJg834J,de afwas,Comp,20
R_2SvKoXHDxtivA4o,de afwas,Comp,20
R_CeG821dsnmsmiZP,de afwas,Comp,20
R_3MG93Py9LV1lYqI,de afwas,Comp,20
R_UrtVng9RxUYqodr,de afwas,Comp,20
R_yjxZCpumE2JuLwR,de afwas,Comp,20
R_eOEX0Ye1lmhGlyl,de afwas,Comp,20
R_cCLhtJmTS5XidYl,de afwas,Comp,20
R_vZ75WKEQFz64rIt,de afwas,Comp,20
R_1Nzi2lWnM0CO3kn,de afwas ,Comp,20
R_2tu71tqKKoKbfJ0,de afwas,Comp,20
R_2PdQi8meHWRd7Fb,de afwas,Comp,20
R_3PaHNs19NCzMVbu,de afwas,Comp,20
R_CjK7Ok90OSXQ3XH,de afwas,Comp,20
R_1lgEwIKXFHGT01V,de afwas,Comp,20
R_2qq1JLwmdrdJM9d,de afwas,Comp,20
R_ZrTEV9TpypUZEC5,de afwas,Comp,20
R_3Gq55dSXHC6ANc8,de afwas,Comp,20
R_3D8b4ozl4q217Ie,de afwas,Comp,20
R_qV03fIB34drHELn,de afwas,Comp,20
R_1mRh44rpwMf0PbH,de afwas,Comp,20
R_3gNkgaxQ9C21dQW,de afwas ,Comp,20
R_21umvRGJCCZXoit,de afwas,Comp,20
R_BKctGx9a1Hi7w4h,de weg,Comp,21
R_u2ffULg0uVmoetj,de weg,Comp,21
R_2vf9l3GOwanVBOH,de weg,Comp,21
R_OqjAwL4brYESqul,de weg,Comp,21
R_1LG8FwYsk4Xgq61,de weg,Comp,21
R_2wQZuV97sKRkDfp,de weg,Comp,21
R_2dsf9d9zlzEbaRw,het verkeer,Comp,21
R_3j0ZzVXSe6NB0v0,de weg,Comp,21
R_2SqwKT4bUhZVaYX,de weg,Comp,21
R_6yuZ6GaDGqciNE1,de weg,Comp,21
R_22DGKB9Dz59SJIt,het wegdek,Comp,21
