subj_id,qual_col,Completion,measure,row,sentID
R_bg7cQUV93CWU245,Comp(12),de auto,Comp,12,12
R_2OTJk9jZohSfhSm,Comp(12),de auto ,Comp,12,12
R_pGZjTA8wFerMwcV,Comp(12),de auto,Comp,12,12
R_ypTZBjEyvsMpFG9,Comp(12),de bus,Comp,12,12
R_2YkUceTXXRwe7af,Comp(12),de bus,Comp,12,12
R_3D2u0Wq74kM9j2C,Comp(12),de trein,Comp,12,12
R_2Pv6m5XVNiv6pPQ,Comp(12),de auto,Comp,12,12
R_T1l2TIrq1do7Orn,Comp(12),de auto,Comp,12,12
R_9KphKBeCPmqzBCl,Comp(12),de auto,Comp,12,12
R_3qKjZplc0t8Y2IU,Comp(12),het OV,Comp,12,12
R_4GA7uQFTqbGKnlf,Comp(12),de auto,Comp,12,12
R_1hEVfCsYXJCzsVp,Comp(12),de auto,Comp,12,12
R_cHiCbzLrQrYeizP,Comp(12),De auto,Comp,12,12
R_3fQa4YiudlrrSLd,Comp(12),een paraplu,Comp,12,12
R_z0gtYvawsJg834J,Comp(12),de auto,Comp,12,12
R_2SvKoXHDxtivA4o,Comp(12),de auto,Comp,12,12
R_CeG821dsnmsmiZP,Comp(12),de auto,Comp,12,12
R_3MG93Py9LV1lYqI,Comp(12),de auto,Comp,12,12
R_UrtVng9RxUYqodr,Comp(12),de tram,Comp,12,12
R_BKctGx9a1Hi7w4h,Comp(13),de dokter,Comp,13,13
R_u2ffULg0uVmoetj,Comp(13),de dokter,Comp,13,13
R_2vf9l3GOwanVBOH,Comp(13),de dokter,Comp,13,13
R_OqjAwL4brYESqul,Comp(13),de dokter,Comp,13,13
R_1LG8FwYsk4Xgq61,Comp(13),de dokter,Comp,13,13
R_2wQZuV97sKRkDfp,Comp(13),de dokter,Comp,13,13
R_2dsf9d9zlzEbaRw,Comp(13),de dokter,Comp,13,13
R_3j0ZzVXSe6NB0v0,Comp(13),de dokter,Comp,13,13
R_2SqwKT4bUhZVaYX,Comp(13),de dokter,Comp,13,13
R_6yuZ6GaDGqciNE1,Comp(13),de dokter,Comp,13,13
R_22DGKB9Dz59SJIt,Comp(13),de huisarts,Comp,13,13
R_5iDE07CUBSNZdqF,Comp(13),de dokter,Comp,13,13
R_2w61flKU0TAtmrX,Comp(13),de huisarts,Comp,13,13
R_2Y4gtCNHITcznSw,Comp(13),de huisarts,Comp,13,13
R_2qDHMLvHLCvMWMS,Comp(13),de dokter,Comp,13,13
R_bg7cQUV93CWU245,Comp(13),de dokter,Comp,13,13
R_2OTJk9jZohSfhSm,Comp(13),de dokter ,Comp,13,13
R_pGZjTA8wFerMwcV,Comp(13),de dokter,Comp,13,13
R_ypTZBjEyvsMpFG9,Comp(13),de huisarts,Comp,13,13
R_2YkUceTXXRwe7af,Comp(13),de huisarts,Comp,13,13
R_3D2u0Wq74kM9j2C,Comp(13),de dokter,Comp,13,13
R_2Pv6m5XVNiv6pPQ,Comp(13),de dokter,Comp,13,13
R_T1l2TIrq1do7Orn,Comp(13),de dokter,Comp,13,13
R_9KphKBeCPmqzBCl,Comp(13),de dokter,Comp,13,13
R_3qKjZplc0t8Y2IU,Comp(13),de doktor,Comp,13,13
R_4GA7uQFTqbGKnlf,Comp(13),de dokter,Comp,13,13
R_1hEVfCsYXJCzsVp,Comp(13),de dokter,Comp,13,13
R_cHiCbzLrQrYeizP,Comp(13),De dokter,Comp,13,13
R_3fQa4YiudlrrSLd,Comp(13),de huisarts,Comp,13,13
R_z0gtYvawsJg834J,Comp(13),de dokter,Comp,13,13
R_2SvKoXHDxtivA4o,Comp(13),de dokter,Comp,13,13
R_CeG821dsnmsmiZP,Comp(13),de dokter,Comp,13,13
R_3MG93Py9LV1lYqI,Comp(13),de dokter,Comp,13,13
R_UrtVng9RxUYqodr,Comp(13),de dokter,Comp,13,13
R_BKctGx9a1Hi7w4h,Comp(15),het gangpad,Comp,15,15
R_u2ffULg0uVmoetj,Comp(15),het gangpad,Comp,15,15
R_2vf9l3GOwanVBOH,Comp(15),het schap,Comp,15,15
R_OqjAwL4brYESqul,Comp(15),het pad,Comp,15,15
R_1LG8FwYsk4Xgq61,Comp(15),het schap,Comp,15,15
R_2wQZuV97sKRkDfp,Comp(15),het schap,Comp,15,15
R_2dsf9d9zlzEbaRw,Comp(15),het gangpad,Comp,15,15
R_3j0ZzVXSe6NB0v0,Comp(15),het schap,Comp,15,15
R_2SqwKT4bUhZVaYX,Comp(15),de schappen,Comp,15,15
R_6yuZ6GaDGqciNE1,Comp(15),het gangpad,Comp,15,15
R_22DGKB9Dz59SJIt,Comp(15),het gangpad,Comp,15,15
R_5iDE07CUBSNZdqF,Comp(15),het gangpad,Comp,15,15
R_2w61flKU0TAtmrX,Comp(15),het gangpad,Comp,15,15
R_2Y4gtCNHITcznSw,Comp(15),het pad,Comp,15,15
R_2qDHMLvHLCvMWMS,Comp(15),het pad,Comp,15,15
R_bg7cQUV93CWU245,Comp(15),het gangpad,Comp,15,15
R_2OTJk9jZohSfhSm,Comp(15),het gangpad ,Comp,15,15
R_pGZjTA8wFerMwcV,Comp(15),de rij,Comp,15,15
R_ypTZBjEyvsMpFG9,Comp(15),de gang,Comp,15,15
R_2YkUceTXXRwe7af,Comp(15),het gangpad,Comp,15,15
R_3D2u0Wq74kM9j2C,Comp(15),het schap,Comp,15,15
R_2Pv6m5XVNiv6pPQ,Comp(15),het pad,Comp,15,15
R_T1l2TIrq1do7Orn,Comp(15),de gang,Comp,15,15
R_9KphKBeCPmqzBCl,Comp(15),het pad,Comp,15,15
R_3qKjZplc0t8Y2IU,Comp(15),de rij,Comp,15,15
R_4GA7uQFTqbGKnlf,Comp(15),het pad,Comp,15,15
R_1hEVfCsYXJCzsVp,Comp(15),het gangpad,Comp,15,15
R_cHiCbzLrQrYeizP,Comp(15),Het gangpad,Comp,15,15
R_3fQa4YiudlrrSLd,Comp(15),het gangpad,Comp,15,15
R_z0gtYvawsJg834J,Comp(15),de gang,Comp,15,15
R_2SvKoXHDxtivA4o,Comp(15),de gang,Comp,15,15
R_CeG821dsnmsmiZP,Comp(15),het gangpad,Comp,15,15
R_3MG93Py9LV1lYqI,Comp(15),de rij,Comp,15,15
R_UrtVng9RxUYqodr,Comp(15),het gangpad,Comp,15,15
R_BKctGx9a1Hi7w4h,Comp(16),de krant,Comp,16,16
R_u2ffULg0uVmoetj,Comp(16),de krant,Comp,16,16
R_2vf9l3GOwanVBOH,Comp(16),de krant,Comp,16,16
R_OqjAwL4brYESqul,Comp(16),de krant,Comp,16,16
R_1LG8FwYsk4Xgq61,Comp(16),de krant,Comp,16,16
R_2wQZuV97sKRkDfp,Comp(16),de krant,Comp,16,16
R_2dsf9d9zlzEbaRw,Comp(16),de krant,Comp,16,16
R_3j0ZzVXSe6NB0v0,Comp(16),de Bijbel,Comp,16,16
R_2SqwKT4bUhZVaYX,Comp(16),een boek,Comp,16,16
R_6yuZ6GaDGqciNE1,Comp(16),de krant,Comp,16,16
R_22DGKB9Dz59SJIt,Comp(16),de krant,Comp,16,16
R_5iDE07CUBSNZdqF,Comp(16),de krant,Comp,16,16
R_2w61flKU0TAtmrX,Comp(16),een boek,Comp,16,16
R_2Y4gtCNHITcznSw,Comp(16),de krant,Comp,16,16
R_2qDHMLvHLCvMWMS,Comp(16),de krant,Comp,16,16
R_bg7cQUV93CWU245,Comp(16),de krant,Comp,16,16
R_2OTJk9jZohSfhSm,Comp(16),de krant,Comp,16,16
R_pGZjTA8wFerMwcV,Comp(16),de krant,Comp,16,16
R_ypTZBjEyvsMpFG9,Comp(16),de krant,Comp,16,16
R_2YkUceTXXRwe7af,Comp(16),de krant,Comp,16,16
R_3D2u0Wq74kM9j2C,Comp(16),de krant,Comp,16,16
R_2Pv6m5XVNiv6pPQ,Comp(16),de krant,Comp,16,16
R_T1l2TIrq1do7Orn,Comp(16),de krant,Comp,16,16
R_9KphKBeCPmqzBCl,Comp(16),de krant,Comp,16,16
R_3qKjZplc0t8Y2IU,Comp(16),de krant,Comp,16,16
R_4GA7uQFTqbGKnlf,Comp(16),de krant,Comp,16,16
R_1hEVfCsYXJCzsVp,Comp(16),de krant,Comp,16,16
R_cHiCbzLrQrYeizP,Comp(16),De krant,Comp,16,16
R_3fQa4YiudlrrSLd,Comp(16),de krant,Comp,16,16
R_z0gtYvawsJg834J,Comp(16),de krant,Comp,16,16
R_2SvKoXHDxtivA4o,Comp(16),de krant,Comp,16,16
R_CeG821dsnmsmiZP,Comp(16),de krant,Comp,16,16
R_3MG93Py9LV1lYqI,Comp(16),de krant,Comp,16,16
R_UrtVng9RxUYqodr,Comp(16),de krant,Comp,16,16
R_BKctGx9a1Hi7w4h,Comp(17),de stoel,Comp,17,17
R_u2ffULg0uVmoetj,Comp(17),de stoel,Comp,17,17
R_2vf9l3GOwanVBOH,Comp(17),de stoel,Comp,17,17
R_OqjAwL4brYESqul,Comp(17),de stoel,Comp,17,17
R_1LG8FwYsk4Xgq61,Comp(17),de stoel,Comp,17,17
R_2wQZuV97sKRkDfp,Comp(17),de stoel,Comp,17,17
R_2dsf9d9zlzEbaRw,Comp(17),de stoel,Comp,17,17
R_3j0ZzVXSe6NB0v0,Comp(17),de stoel,Comp,17,17
R_2SqwKT4bUhZVaYX,Comp(17),de stoel,Comp,17,17
R_6yuZ6GaDGqciNE1,Comp(17),de stoel,Comp,17,17
R_22DGKB9Dz59SJIt,Comp(17),de stoel,Comp,17,17
R_5iDE07CUBSNZdqF,Comp(17),de stoel,Comp,17,17
R_2w61flKU0TAtmrX,Comp(17),de stoel,Comp,17,17
R_2Y4gtCNHITcznSw,Comp(17),de stoel,Comp,17,17
R_2qDHMLvHLCvMWMS,Comp(17),de stoel,Comp,17,17
R_bg7cQUV93CWU245,Comp(17),de stoel,Comp,17,17
R_2OTJk9jZohSfhSm,Comp(17),de stoel,Comp,17,17
R_pGZjTA8wFerMwcV,Comp(17),de stoel,Comp,17,17
R_ypTZBjEyvsMpFG9,Comp(17),de stoel,Comp,17,17
R_2YkUceTXXRwe7af,Comp(17),de stoel,Comp,17,17
R_3D2u0Wq74kM9j2C,Comp(17),de stoel,Comp,17,17
R_2Pv6m5XVNiv6pPQ,Comp(17),de stoel,Comp,17,17
R_T1l2TIrq1do7Orn,Comp(17),de stoel,Comp,17,17
R_9KphKBeCPmqzBCl,Comp(17),de stoel,Comp,17,17
R_3qKjZplc0t8Y2IU,Comp(17),de stoel,Comp,17,17
R_4GA7uQFTqbGKnlf,Comp(17),de stoel,Comp,17,17
R_1hEVfCsYXJCzsVp,Comp(17),de stoel ,Comp,17,17
R_cHiCbzLrQrYeizP,Comp(17),De stoel,Comp,17,17
R_3fQa4YiudlrrSLd,Comp(17),de stoel,Comp,17,17
R_z0gtYvawsJg834J,Comp(17),de stoel,Comp,17,17
R_2SvKoXHDxtivA4o,Comp(17),de stoel,Comp,17,17
R_CeG821dsnmsmiZP,Comp(17),de stoel,Comp,17,17
R_3MG93Py9LV1lYqI,Comp(17),de stoel,Comp,17,17
R_UrtVng9RxUYqodr,Comp(17),de stoel,Comp,17,17
R_BKctGx9a1Hi7w4h,Comp(18),de stad,Comp,18,18
R_u2ffULg0uVmoetj,Comp(18),de winkel,Comp,18,18
R_2vf9l3GOwanVBOH,Comp(18),de stad,Comp,18,18
R_OqjAwL4brYESqul,Comp(18),de stad,Comp,18,18
R_1LG8FwYsk4Xgq61,Comp(18),het winkelcentrum,Comp,18,18
R_2wQZuV97sKRkDfp,Comp(18),het winkelcentrum,Comp,18,18
R_2dsf9d9zlzEbaRw,Comp(18),de winkel,Comp,18,18
R_3j0ZzVXSe6NB0v0,Comp(18),het winkelcentrum,Comp,18,18
R_2SqwKT4bUhZVaYX,Comp(18),het warenhuis,Comp,18,18
R_6yuZ6GaDGqciNE1,Comp(18),de winkelstraat,Comp,18,18
R_22DGKB9Dz59SJIt,Comp(18),de stad,Comp,18,18
R_5iDE07CUBSNZdqF,Comp(18),de stad,Comp,18,18
R_2w61flKU0TAtmrX,Comp(18),de stad,Comp,18,18
R_2Y4gtCNHITcznSw,Comp(18),het winkelcentrum,Comp,18,18
R_2qDHMLvHLCvMWMS,Comp(18),de stad,Comp,18,18
R_bg7cQUV93CWU245,Comp(18),een winkelcentrum,Comp,18,18
R_2OTJk9jZohSfhSm,Comp(18),het winkelcentrum,Comp,18,18
R_pGZjTA8wFerMwcV,Comp(18),de winkel,Comp,18,18
R_ypTZBjEyvsMpFG9,Comp(18),de stad,Comp,18,18
R_2YkUceTXXRwe7af,Comp(18),het centrum,Comp,18,18
R_3D2u0Wq74kM9j2C,Comp(18),het winkelcentrum,Comp,18,18
R_2Pv6m5XVNiv6pPQ,Comp(18),de stad,Comp,18,18
R_T1l2TIrq1do7Orn,Comp(18),het shoppingcenter,Comp,18,18
R_9KphKBeCPmqzBCl,Comp(18),het centrum,Comp,18,18
R_3qKjZplc0t8Y2IU,Comp(18),de stad,Comp,18,18
R_4GA7uQFTqbGKnlf,Comp(18),de stad,Comp,18,18
R_1hEVfCsYXJCzsVp,Comp(18),de stad,Comp,18,18
R_cHiCbzLrQrYeizP,Comp(18),De stad,Comp,18,18
R_3fQa4YiudlrrSLd,Comp(18),de stad,Comp,18,18
R_z0gtYvawsJg834J,Comp(18),de winkel,Comp,18,18
R_2SvKoXHDxtivA4o,Comp(18),de stad,Comp,18,18
R_CeG821dsnmsmiZP,Comp(18),de stad,Comp,18,18
R_3MG93Py9LV1lYqI,Comp(18),het winkelcentrum,Comp,18,18
R_UrtVng9RxUYqodr,Comp(18),het winkelcentrum,Comp,18,18
R_BKctGx9a1Hi7w4h,Comp(19),de ramen,Comp,19,19
R_u2ffULg0uVmoetj,Comp(19),de ramen,Comp,19,19
R_2vf9l3GOwanVBOH,Comp(19),het raam,Comp,19,19
R_OqjAwL4brYESqul,Comp(19),het raam,Comp,19,19
R_1LG8FwYsk4Xgq61,Comp(19),de ramen,Comp,19,19
R_2wQZuV97sKRkDfp,Comp(19),het raam,Comp,19,19
R_2dsf9d9zlzEbaRw,Comp(19),de deur,Comp,19,19
R_3j0ZzVXSe6NB0v0,Comp(19),het raam,Comp,19,19
R_2SqwKT4bUhZVaYX,Comp(19),het raam,Comp,19,19
R_6yuZ6GaDGqciNE1,Comp(19),het raam,Comp,19,19
R_22DGKB9Dz59SJIt,Comp(19),het raam,Comp,19,19
R_5iDE07CUBSNZdqF,Comp(19),het raam,Comp,19,19
R_2w61flKU0TAtmrX,Comp(19),de deur,Comp,19,19
R_2Y4gtCNHITcznSw,Comp(19),de deur,Comp,19,19
R_2qDHMLvHLCvMWMS,Comp(19),het raam,Comp,19,19
R_bg7cQUV93CWU245,Comp(19),het raam,Comp,19,19
R_2OTJk9jZohSfhSm,Comp(19),het raam ,Comp,19,19
R_pGZjTA8wFerMwcV,Comp(19),de ramen,Comp,19,19
R_ypTZBjEyvsMpFG9,Comp(19),het raam,Comp,19,19
R_2YkUceTXXRwe7af,Comp(19),het raam,Comp,19,19
R_3D2u0Wq74kM9j2C,Comp(19),de ramen,Comp,19,19
R_2Pv6m5XVNiv6pPQ,Comp(19),het raam,Comp,19,19
R_T1l2TIrq1do7Orn,Comp(19),het raam,Comp,19,19
R_9KphKBeCPmqzBCl,Comp(19),het raam,Comp,19,19
R_3qKjZplc0t8Y2IU,Comp(19),de ramen,Comp,19,19
R_4GA7uQFTqbGKnlf,Comp(19),de deur,Comp,19,19
R_1hEVfCsYXJCzsVp,Comp(19),het raam,Comp,19,19
R_cHiCbzLrQrYeizP,Comp(19),De ramen,Comp,19,19
R_3fQa4YiudlrrSLd,Comp(19),de deur,Comp,19,19
R_z0gtYvawsJg834J,Comp(19),het raam,Comp,19,19
R_2SvKoXHDxtivA4o,Comp(19),het raam,Comp,19,19
R_CeG821dsnmsmiZP,Comp(19),het raam,Comp,19,19
R_3MG93Py9LV1lYqI,Comp(19),het raam,Comp,19,19
R_UrtVng9RxUYqodr,Comp(19),het raam,Comp,19,19
R_BKctGx9a1Hi7w4h,Comp(20),de vaat,Comp,20,20
R_u2ffULg0uVmoetj,Comp(20),de afwas,Comp,20,20
R_2vf9l3GOwanVBOH,Comp(20),de afwas,Comp,20,20
R_OqjAwL4brYESqul,Comp(20),de afwas,Comp,20,20
R_1LG8FwYsk4Xgq61,Comp(20),de afwas,Comp,20,20
R_2wQZuV97sKRkDfp,Comp(20),de afwas,Comp,20,20
R_2dsf9d9zlzEbaRw,Comp(20),de afwas,Comp,20,20
R_3j0ZzVXSe6NB0v0,Comp(20),de afwas,Comp,20,20
R_2SqwKT4bUhZVaYX,Comp(20),de afwas,Comp,20,20
R_6yuZ6GaDGqciNE1,Comp(20),de afwas,Comp,20,20
R_22DGKB9Dz59SJIt,Comp(20),de afwas,Comp,20,20
R_5iDE07CUBSNZdqF,Comp(20),de afwas,Comp,20,20
R_2w61flKU0TAtmrX,Comp(20),de afwas,Comp,20,20
R_2Y4gtCNHITcznSw,Comp(20),de afwas,Comp,20,20
R_2qDHMLvHLCvMWMS,Comp(20),de afwas,Comp,20,20
R_bg7cQUV93CWU245,Comp(20),de afwas,Comp,20,20
R_2OTJk9jZohSfhSm,Comp(20),de afwas ,Comp,20,20
R_pGZjTA8wFerMwcV,Comp(20),de afwas,Comp,20,20
R_ypTZBjEyvsMpFG9,Comp(20),de afwas,Comp,20,20
R_2YkUceTXXRwe7af,Comp(20),de afwas,Comp,20,20
R_3D2u0Wq74kM9j2C,Comp(20),de afwas,Comp,20,20
R_2Pv6m5XVNiv6pPQ,Comp(20),de vaat,Comp,20,20
R_T1l2TIrq1do7Orn,Comp(20),de afwas,Comp,20,20
R_9KphKBeCPmqzBCl,Comp(20),de vaat,Comp,20,20
R_3qKjZplc0t8Y2IU,Comp(20),de afwas,Comp,20,20
R_4GA7uQFTqbGKnlf,Comp(20),de afwas,Comp,20,20
R_1hEVfCsYXJCzsVp,Comp(20),de afwas,Comp,20,20
R_cHiCbzLrQrYeizP,Comp(20),De afwas ,Comp,20,20
R_3fQa4YiudlrrSLd,Comp(20),de afwas,Comp,20,20
R_z0gtYvawsJg834J,Comp(20),de afwas,Comp,20,20
R_2SvKoXHDxtivA4o,Comp(20),de afwas,Comp,20,20
R_CeG821dsnmsmiZP,Comp(20),de afwas,Comp,20,20
R_3MG93Py9LV1lYqI,Comp(20),de afwas,Comp,20,20
R_UrtVng9RxUYqodr,Comp(20),de afwas,Comp,20,20
R_BKctGx9a1Hi7w4h,Comp(21),de weg,Comp,21,21
R_u2ffULg0uVmoetj,Comp(21),de weg,Comp,21,21
R_2vf9l3GOwanVBOH,Comp(21),de weg,Comp,21,21
R_OqjAwL4brYESqul,Comp(21),de weg,Comp,21,21
R_1LG8FwYsk4Xgq61,Comp(21),de weg,Comp,21,21
R_2wQZuV97sKRkDfp,Comp(21),de weg,Comp,21,21
R_2dsf9d9zlzEbaRw,Comp(21),het verkeer,Comp,21,21
R_3j0ZzVXSe6NB0v0,Comp(21),de weg,Comp,21,21
R_2SqwKT4bUhZVaYX,Comp(21),de weg,Comp,21,21
R_6yuZ6GaDGqciNE1,Comp(21),de weg,Comp,21,21
R_22DGKB9Dz59SJIt,Comp(21),het wegdek,Comp,21,21
R_5iDE07CUBSNZdqF,Comp(21),de weg,Comp,21,21
R_2w61flKU0TAtmrX,Comp(21),de weg,Comp,21,21
R_2Y4gtCNHITcznSw,Comp(21),het verkeer,Comp,21,21
R_2qDHMLvHLCvMWMS,Comp(21),de weg,Comp,21,21
R_bg7cQUV93CWU245,Comp(21),het verkeer,Comp,21,21
R_2OTJk9jZohSfhSm,Comp(21),de weg ,Comp,21,21
R_pGZjTA8wFerMwcV,Comp(21),de snelheid,Comp,21,21
R_ypTZBjEyvsMpFG9,Comp(21),de weg,Comp,21,21
R_2YkUceTXXRwe7af,Comp(21),het verkeer,Comp,21,21
R_3D2u0Wq74kM9j2C,Comp(21),de weg,Comp,21,21
R_2Pv6m5XVNiv6pPQ,Comp(21),de weg,Comp,21,21
R_T1l2TIrq1do7Orn,Comp(21),de baan,Comp,21,21
R_9KphKBeCPmqzBCl,Comp(21),de weg,Comp,21,21
R_3qKjZplc0t8Y2IU,Comp(21),de weg,Comp,21,21
R_4GA7uQFTqbGKnlf,Comp(21),de weg,Comp,21,21
R_1hEVfCsYXJCzsVp,Comp(21),de weg,Comp,21,21
R_cHiCbzLrQrYeizP,Comp(21),De weg,Comp,21,21
R_3fQa4YiudlrrSLd,Comp(21),het verkeer,Comp,21,21
R_z0gtYvawsJg834J,Comp(21),de weg,Comp,21,21
R_2SvKoXHDxtivA4o,Comp(21),de weg,Comp,21,21
R_CeG821dsnmsmiZP,Comp(21),de verkeersborden,Comp,21,21
R_3MG93Py9LV1lYqI,Comp(21),de weg,Comp,21,21
R_UrtVng9RxUYqodr,Comp(21),de weg,Comp,21,21
R_BKctGx9a1Hi7w4h,Comp(22),het bord,Comp,22,22
R_u2ffULg0uVmoetj,Comp(22),het bord,Comp,22,22
R_2vf9l3GOwanVBOH,Comp(22),het bord,Comp,22,22
R_OqjAwL4brYESqul,Comp(22),het bord,Comp,22,22
R_1LG8FwYsk4Xgq61,Comp(22),het bord,Comp,22,22
R_2wQZuV97sKRkDfp,Comp(22),het bord,Comp,22,22
R_2dsf9d9zlzEbaRw,Comp(22),het bord,Comp,22,22
R_3j0ZzVXSe6NB0v0,Comp(22),het bord,Comp,22,22
R_2SqwKT4bUhZVaYX,Comp(22),het bord,Comp,22,22
R_6yuZ6GaDGqciNE1,Comp(22),het bord,Comp,22,22
R_22DGKB9Dz59SJIt,Comp(22),het bord,Comp,22,22
R_5iDE07CUBSNZdqF,Comp(22),het bord,Comp,22,22
R_2w61flKU0TAtmrX,Comp(22),het bord,Comp,22,22
R_2Y4gtCNHITcznSw,Comp(22),het schoolbord,Comp,22,22
R_2qDHMLvHLCvMWMS,Comp(22),het bord,Comp,22,22
R_bg7cQUV93CWU245,Comp(22),het bord,Comp,22,22
R_2OTJk9jZohSfhSm,Comp(22),het bord,Comp,22,22
R_pGZjTA8wFerMwcV,Comp(22),het bord,Comp,22,22
R_ypTZBjEyvsMpFG9,Comp(22),het schoolbord,Comp,22,22
R_2YkUceTXXRwe7af,Comp(22),het bord,Comp,22,22
R_3D2u0Wq74kM9j2C,Comp(22),het bord,Comp,22,22
R_2Pv6m5XVNiv6pPQ,Comp(22),het bord,Comp,22,22
R_T1l2TIrq1do7Orn,Comp(22),het bord,Comp,22,22
R_9KphKBeCPmqzBCl,Comp(22),het bord,Comp,22,22
R_3qKjZplc0t8Y2IU,Comp(22),het bord,Comp,22,22
R_4GA7uQFTqbGKnlf,Comp(22),het bord,Comp,22,22
R_1hEVfCsYXJCzsVp,Comp(22),het bord,Comp,22,22
R_cHiCbzLrQrYeizP,Comp(22),Het bord,Comp,22,22
R_3fQa4YiudlrrSLd,Comp(22),het schoolbord,Comp,22,22
R_z0gtYvawsJg834J,Comp(22),het bord,Comp,22,22
R_2SvKoXHDxtivA4o,Comp(22),het bord,Comp,22,22
R_CeG821dsnmsmiZP,Comp(22),het bord,Comp,22,22
R_3MG93Py9LV1lYqI,Comp(22),het bord,Comp,22,22
R_UrtVng9RxUYqodr,Comp(22),het bord,Comp,22,22
R_BKctGx9a1Hi7w4h,Comp(23),het antwoord,Comp,23,23
R_u2ffULg0uVmoetj,Comp(23),het antwoord,Comp,23,23
R_2vf9l3GOwanVBOH,Comp(23),het antwoord,Comp,23,23
R_OqjAwL4brYESqul,Comp(23),de reactie,Comp,23,23
R_1LG8FwYsk4Xgq61,Comp(23),het antwoord,Comp,23,23
R_2wQZuV97sKRkDfp,Comp(23),het antwoord,Comp,23,23
R_2dsf9d9zlzEbaRw,Comp(23),het antwoord,Comp,23,23
R_3j0ZzVXSe6NB0v0,Comp(23),het antwoord,Comp,23,23
R_2SqwKT4bUhZVaYX,Comp(23),het antwoord,Comp,23,23
R_6yuZ6GaDGqciNE1,Comp(23),de antwoorden,Comp,23,23
R_22DGKB9Dz59SJIt,Comp(23),het antwoord,Comp,23,23
R_5iDE07CUBSNZdqF,Comp(23),het antwoord,Comp,23,23
R_2w61flKU0TAtmrX,Comp(23),het antwoord,Comp,23,23
R_2Y4gtCNHITcznSw,Comp(23),een reactie,Comp,23,23
R_2qDHMLvHLCvMWMS,Comp(23),het antwoord,Comp,23,23
R_bg7cQUV93CWU245,Comp(23),het antwoord,Comp,23,23
R_2OTJk9jZohSfhSm,Comp(23),het antwoord,Comp,23,23
R_pGZjTA8wFerMwcV,Comp(23),het antwoord,Comp,23,23
R_ypTZBjEyvsMpFG9,Comp(23),het antwoord,Comp,23,23
R_2YkUceTXXRwe7af,Comp(23),een antwoord,Comp,23,23
R_3D2u0Wq74kM9j2C,Comp(23),het antwoord,Comp,23,23
R_2Pv6m5XVNiv6pPQ,Comp(23),de antwoorden,Comp,23,23
R_T1l2TIrq1do7Orn,Comp(23),het antwoord,Comp,23,23
R_9KphKBeCPmqzBCl,Comp(23),het antwoord,Comp,23,23
R_3qKjZplc0t8Y2IU,Comp(23),de reactie,Comp,23,23
R_4GA7uQFTqbGKnlf,Comp(23),het antwoord,Comp,23,23
R_1hEVfCsYXJCzsVp,Comp(23),het antwoord,Comp,23,23
R_cHiCbzLrQrYeizP,Comp(23),Het antwoord ,Comp,23,23
R_3fQa4YiudlrrSLd,Comp(23),het antwoord,Comp,23,23
R_z0gtYvawsJg834J,Comp(23),het antwoord,Comp,23,23
R_2SvKoXHDxtivA4o,Comp(23),het antwoord,Comp,23,23
R_CeG821dsnmsmiZP,Comp(23),een antwoord,Comp,23,23
R_3MG93Py9LV1lYqI,Comp(23),het antwoord,Comp,23,23
R_UrtVng9RxUYqodr,Comp(23),het antwoord,Comp,23,23
R_BKctGx9a1Hi7w4h,Comp(24),het strand,Comp,24,24
R_u2ffULg0uVmoetj,Comp(24),het strand,Comp,24,24
R_2vf9l3GOwanVBOH,Comp(24),het park,Comp,24,24
R_OqjAwL4brYESqul,Comp(24),het strand,Comp,24,24
R_1LG8FwYsk4Xgq61,Comp(24),buiten,Comp,24,24
R_2wQZuV97sKRkDfp,Comp(24),het strand,Comp,24,24
R_2dsf9d9zlzEbaRw,Comp(24),het park,Comp,24,24
R_3j0ZzVXSe6NB0v0,Comp(24),het park,Comp,24,24
R_2SqwKT4bUhZVaYX,Comp(24),het strand,Comp,24,24
R_6yuZ6GaDGqciNE1,Comp(24),het strand,Comp,24,24
R_22DGKB9Dz59SJIt,Comp(24),het grasveld,Comp,24,24
R_5iDE07CUBSNZdqF,Comp(24),het park,Comp,24,24
R_2w61flKU0TAtmrX,Comp(24),het strand,Comp,24,24
R_2Y4gtCNHITcznSw,Comp(24),het strand,Comp,24,24
R_2qDHMLvHLCvMWMS,Comp(24),het strand,Comp,24,24
R_bg7cQUV93CWU245,Comp(24),een meer,Comp,24,24
R_2OTJk9jZohSfhSm,Comp(24),het strand,Comp,24,24
R_pGZjTA8wFerMwcV,Comp(24),het strand,Comp,24,24
R_ypTZBjEyvsMpFG9,Comp(24),het strand,Comp,24,24
R_2YkUceTXXRwe7af,Comp(24),het strandje,Comp,24,24
R_3D2u0Wq74kM9j2C,Comp(24),de plas,Comp,24,24
R_2Pv6m5XVNiv6pPQ,Comp(24),het strand,Comp,24,24
R_T1l2TIrq1do7Orn,Comp(24),het park,Comp,24,24
R_9KphKBeCPmqzBCl,Comp(24),het strand,Comp,24,24
R_3qKjZplc0t8Y2IU,Comp(24),de plas,Comp,24,24
R_4GA7uQFTqbGKnlf,Comp(24),het strand,Comp,24,24
R_1hEVfCsYXJCzsVp,Comp(24),het strand,Comp,24,24
R_cHiCbzLrQrYeizP,Comp(24),Het strand,Comp,24,24
R_3fQa4YiudlrrSLd,Comp(24),het meer,Comp,24,24
